ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785087272.123,0.0,6.93,,167395328
1785087273.125,1.001,7.23,29.96,167755776
1785087274.126,2.002,7.69,45.96,167788544
1785087275.126,3.003,8.21,51.98,139706368
1785087276.131,4.007,8.69,47.78,135249920
1785087277.135,5.011,9.29,59.74,135757824
1785087278.14,6.016,9.87,57.72,135905280
1785087279.141,7.017,10.4,52.95,134987776
1785087280.142,8.018,11.09,68.92,153288704
1785087281.145,9.021,11.6,50.85,151699456
1785087282.146,10.022,12.16,55.97,151781376
1785087283.148,11.025,12.66,49.88,167395328
1785087284.149,12.025,14.06,139.93,159956992
1785087285.15,13.027,14.58,51.92,160595968
1785087286.152,14.028,15.23,64.91,183648256
1785087287.155,15.032,15.57,33.87,183844864
1785087288.158,16.034,16.11,53.88,183566336
1785087289.158,17.034,16.6,48.99,185237504
1785087290.158,18.035,17.17,56.99,191610880
1785087291.16,19.037,17.69,51.9,189841408
1785087292.162,20.038,18.06,36.94,179912704
1785087293.167,21.043,18.51,44.78,181993472
1785087294.17,22.047,19.29,77.71,190283776
1785087295.172,23.048,19.86,56.92,203276288
1785087296.177,24.053,20.5,63.7,210354176
1785087297.182,25.059,21.2,69.62,226508800
1785087298.183,26.06,22.04,83.91,210485248
1785087299.191,27.068,22.66,61.51,219512832
1785087300.205,28.081,23.09,42.42,201097216
1785087301.208,29.084,23.53,43.87,231424000
1785087302.213,30.09,23.79,25.87,221380608
1785087303.221,31.097,23.85,5.95,133152768
1785087304.222,32.099,24.13,27.96,210862080
1785087305.224,33.101,24.62,48.92,218382336
1785087306.232,34.109,25.17,54.54,226607104
1785087307.233,35.109,25.63,45.99,235929600
1785087308.233,36.11,26.25,61.97,239616000
1785087309.236,37.112,26.68,42.9,240222208
1785087310.24,38.117,27.21,52.74,253870080
1785087311.244,39.12,27.5,28.9,224755712
1785087312.246,40.123,27.94,43.9,236732416
1785087313.247,41.123,28.45,50.98,241811456
1785087314.254,42.131,29.01,55.57,257687552
1785087315.259,43.136,29.64,62.68,290308096
1785087316.265,44.142,30.41,76.55,304267264
1785087317.265,45.142,31.38,96.98,311263232
1785087318.27,46.146,32.59,120.46,256966656
1785087319.275,47.151,33.33,73.65,311459840
1785087320.28,48.156,34.11,77.6,347635712
1785087321.28,49.157,34.78,66.97,387235840
1785087322.281,50.158,35.44,65.92,377782272
1785087323.286,51.163,36.09,64.67,333365248
1785087324.292,52.169,36.32,22.86,318603264
1785087325.294,53.17,36.9,57.93,278986752
1785087326.295,54.171,37.47,56.92,291979264
1785087327.297,55.174,37.9,42.89,293683200
1785087328.298,56.175,38.48,57.95,300482560
1785087329.301,57.178,38.91,42.88,308658176
1785087330.317,58.194,39.59,66.93,335642624
1785087331.322,59.198,40.41,81.62,334594048
1785087332.326,60.203,40.86,44.81,323289088
1785087333.331,61.207,40.95,8.96,237731840
1785087334.344,62.221,41.38,42.43,283197440
1785087335.348,63.224,41.4,1.99,134856704
1785087336.353,64.229,41.4,0.0,35160064
