ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785017120.804,0.0,10.13,,92520448
1785017121.804,1.0,11.1,96.97,92536832
1785017122.804,2.0,12.1,99.99,92553216
1785017123.804,3.001,13.08,97.99,92585984
1785017124.808,4.004,14.11,102.65,92585984
1785017125.813,5.009,15.11,99.47,92602368
1785017126.813,6.009,16.15,104.0,92651520
1785017127.813,7.009,17.13,97.99,92651520
1785017128.813,8.009,18.16,102.99,92651520
1785017129.813,9.009,19.24,107.99,92651520
1785017130.814,10.01,20.26,101.98,92651520
1785017131.814,11.01,21.25,99.0,92667904
1785017132.814,12.01,22.24,98.96,92667904
1785017133.816,13.012,23.23,98.8,92667904
1785017134.816,14.012,24.23,99.99,92684288
1785017135.816,15.012,25.25,102.0,92684288
1785017136.816,16.012,26.22,96.98,92700672
1785017137.819,17.015,27.25,102.7,92700672
1785017138.819,18.015,28.23,98.0,92700672
1785017139.819,19.015,29.24,100.99,92700672
1785017140.82,20.016,30.32,107.98,88686592
1785017141.82,21.016,31.34,101.99,88735744
1785017142.82,22.016,32.32,97.99,88752128
1785017143.82,23.016,33.34,101.99,88834048
1785017144.82,24.016,34.32,97.98,88899584
1785017145.822,25.018,35.34,101.81,88932352
1785017146.822,26.018,36.32,97.96,88932352
1785017147.822,27.018,37.33,101.0,88948736
1785017148.822,28.018,38.33,99.99,88948736
1785017149.822,29.018,39.31,98.0,89030656
1785017150.822,30.018,40.34,103.0,89030656
1785017151.823,31.019,41.4,105.99,89030656
1785017152.823,32.019,42.39,98.99,89030656
1785017153.823,33.019,43.39,99.98,89030656
1785017154.823,34.019,44.4,100.96,89030656
1785017155.823,35.019,45.4,99.98,89030656
1785017156.823,36.02,46.4,99.99,89030656
1785017157.824,37.02,47.42,101.99,89030656
1785017158.824,38.02,48.39,97.0,89030656
1785017159.824,39.02,49.39,99.99,89030656
1785017160.824,40.02,50.38,98.99,89047040
1785017161.824,41.02,51.42,103.99,89047040
1785017162.824,42.02,52.46,104.0,89030656
1785017163.824,43.02,53.46,99.98,89030656
1785017164.824,44.02,54.46,99.99,89030656
1785017165.824,45.02,55.45,99.0,89030656
1785017166.824,46.02,56.44,98.99,89030656
1785017167.824,47.02,57.48,103.99,89047040
1785017168.825,48.021,58.49,100.9,89047040
1785017169.825,49.022,59.51,101.98,90046464
1785017170.826,50.022,60.49,97.99,90046464
1785017171.83,51.026,61.51,101.55,90046464
1785017172.835,52.031,62.61,109.49,89063424
1785017173.838,53.034,63.64,102.62,89063424
1785017174.84,54.036,64.79,114.82,88948736
1785017175.84,55.036,65.87,107.97,88899584
1785017176.84,56.036,66.91,103.98,88932352
1785017177.84,57.036,67.94,103.0,88948736
1785017178.84,58.036,68.97,102.99,88948736
1785017179.845,59.041,70.07,109.53,89473024
1785017180.845,60.041,71.17,109.96,89489408
