ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785067072.937,0.0,4.44,,62652416
1785067073.937,1.0,4.91,47.0,62652416
1785067074.94,2.003,5.34,42.87,63045632
1785067075.94,3.003,5.74,39.99,63078400
1785067076.94,4.003,6.15,41.0,63078400
1785067077.944,5.007,6.61,45.84,63078400
1785067078.947,6.01,7.02,40.86,63078400
1785067079.953,7.016,7.46,43.74,63078400
1785067080.953,8.016,7.86,40.0,63094784
1785067081.954,9.017,8.28,41.95,63094784
1785067082.962,10.025,8.71,42.66,63127552
1785067083.967,11.031,9.11,39.79,63143936
1785067084.967,12.031,9.56,45.0,63193088
1785067085.971,13.034,9.96,39.86,63193088
1785067086.971,14.035,10.38,41.98,63193088
1785067087.972,15.035,10.83,45.0,57229312
1785067088.972,16.035,11.24,40.99,57229312
1785067089.972,17.035,11.64,40.0,57344000
1785067090.972,18.036,12.06,41.97,57393152
1785067091.973,19.036,12.46,40.0,57393152
1785067092.973,20.036,12.91,44.99,57393152
1785067093.979,21.042,13.33,41.74,57393152
1785067094.979,22.042,13.76,42.99,57393152
1785067095.985,23.048,14.17,40.76,57393152
1785067096.985,24.049,14.57,39.99,57802752
1785067097.986,25.049,15.13,55.96,57819136
1785067098.986,26.049,15.67,54.0,57327616
1785067099.99,27.053,16.17,49.82,57753600
1785067100.991,28.054,16.63,45.96,57819136
1785067101.991,29.054,17.03,39.99,57851904
1785067102.991,30.054,17.43,40.0,57851904
1785067103.991,31.054,17.83,40.0,57851904
1785067104.991,32.054,18.27,43.99,58212352
1785067105.994,33.057,18.66,38.88,58212352
1785067106.996,34.059,19.08,41.91,58228736
1785067107.996,35.06,19.5,42.0,58261504
1785067109.004,36.067,19.95,44.66,58294272
1785067110.004,37.067,20.35,39.98,58294272
1785067111.006,38.069,20.76,40.95,58294272
1785067112.007,39.07,21.17,40.95,58294272
1785067113.008,40.071,21.6,42.95,58359808
1785067114.008,41.071,22.0,39.99,58359808
1785067115.008,42.071,22.45,45.0,58392576
1785067116.009,43.072,22.84,38.99,58392576
1785067117.01,44.073,23.31,46.94,58425344
1785067118.011,45.074,23.79,47.96,58425344
1785067119.011,46.074,24.3,50.99,58441728
1785067120.011,47.074,24.93,62.99,57229312
1785067121.011,48.074,25.41,47.98,57229312
1785067122.011,49.075,25.95,54.0,57262080
1785067123.011,50.075,26.45,50.0,57278464
1785067124.013,51.077,27.02,56.88,57638912
1785067125.014,52.077,27.54,51.97,57638912
1785067126.015,53.078,28.1,55.96,57655296
1785067127.015,54.078,28.6,49.98,57655296
1785067128.015,55.078,29.1,50.0,57671680
1785067129.015,56.078,29.69,59.0,57671680
1785067130.015,57.078,30.23,54.0,57688064
1785067131.015,58.079,30.77,54.0,57917440
1785067132.016,59.079,31.23,45.97,58064896
