ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785069929.674,0.0,10.5573,,34521088
1785069930.781,1.108,12.0239,132.42,35414016
1785069932.755,3.081,13.575,78.6,42283008
1785069934.757,5.083,15.4111,91.71,42172416
1785069936.762,7.089,17.2746,92.91,39931904
1785069938.769,9.096,19.1647,94.18,40038400
1785069940.774,11.101,21.0073,91.91,40529920
1785069942.778,13.104,22.7874,88.85,41091072
1785069944.782,15.109,24.5019,85.52,40910848
1785069946.786,17.113,26.1424,81.87,40960000
1785069948.795,19.122,27.6204,73.56,41545728
1785069950.801,21.127,29.1924,78.38,41496576
1785069952.806,23.133,30.8411,82.21,42057728
1785069954.809,25.136,32.4869,82.15,41455616
1785069956.815,27.141,34.1161,81.25,41893888
1785069958.818,29.144,35.7523,81.68,41750528
1785069960.827,31.153,37.3172,77.91,41930752
1785069962.834,33.16,38.9125,79.48,42078208
1785069964.836,35.162,40.5768,83.13,42303488
1785069966.843,37.17,42.1639,79.06,42586112
1785069968.847,39.173,43.8275,83.04,42655744
1785069970.852,41.178,45.4278,79.8,43065344
1785069972.858,43.184,46.9225,74.51,43499520
1785069974.861,45.188,48.4359,75.54,42676224
1785069976.865,47.192,49.9716,76.62,42606592
1785069978.867,49.194,51.4681,74.76,43716608
1785069980.902,51.228,52.9367,72.17,43921408
1785069982.904,53.23,54.4203,74.11,43614208
1785069984.912,55.239,55.951,76.21,43384832
1785069986.915,57.242,57.4645,75.56,43286528
1785069988.919,59.245,58.0708,30.26,41680896
