ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785084589.823,0.0,1.77,,66060288
1785084590.828,1.006,1.97,19.89,65896448
1785084591.83,2.007,2.13,15.98,65912832
1785084592.833,3.01,2.29,15.95,65929216
1785084593.837,4.014,2.45,15.94,65994752
1785084594.838,5.015,2.6,14.99,65994752
1785084595.845,6.022,2.76,15.89,65994752
1785084596.848,7.025,2.92,15.94,65994752
1785084597.852,8.03,3.08,15.93,65994752
1785084598.857,9.034,3.25,16.93,65994752
1785084599.862,10.039,3.42,16.91,61521920
1785084600.863,11.041,3.57,14.98,61308928
1785084601.864,12.041,3.73,15.99,60686336
1785084602.867,13.044,3.89,15.95,60915712
1785084603.871,14.049,4.06,16.92,60981248
1785084604.876,15.054,4.22,15.92,60997632
1785084605.884,16.061,4.4,17.87,61079552
1785084606.889,17.067,4.56,15.91,61112320
1785084607.894,18.071,4.73,16.92,61112320
1785084608.895,19.072,4.89,15.99,61112320
1785084609.897,20.074,5.05,15.96,61210624
1785084610.903,21.08,5.22,16.91,61210624
1785084611.906,22.084,5.38,15.94,61276160
1785084612.911,23.088,5.55,16.93,61423616
1785084613.913,24.09,5.72,16.96,61374464
1785084614.913,25.09,5.88,15.99,61374464
1785084615.916,26.093,6.05,16.96,61374464
1785084616.921,27.099,6.21,15.91,61374464
1785084617.924,28.102,6.37,15.95,61390848
1785084618.929,29.106,6.53,15.93,61423616
1785084619.935,30.112,6.72,18.88,61456384
1785084620.935,31.113,6.87,15.0,61456384
1785084621.939,32.116,7.03,15.94,61505536
1785084622.939,33.116,7.2,17.0,61505536
1785084623.945,34.122,7.37,16.91,61308928
1785084624.946,35.123,7.53,15.98,60964864
1785084625.947,36.124,7.7,16.98,61341696
1785084626.948,37.125,7.86,15.99,61325312
1785084627.953,38.13,8.01,14.92,61440000
1785084628.954,39.131,8.17,15.98,61440000
1785084629.956,40.133,8.33,15.97,61980672
1785084630.957,41.135,8.49,15.98,61997056
1785084631.96,42.137,8.66,16.95,62111744
1785084632.965,43.142,8.83,16.92,62111744
1785084633.968,44.145,9.02,18.94,61997056
1785084634.97,45.147,9.18,15.97,62013440
1785084635.972,46.149,9.35,16.96,61997056
1785084636.973,47.15,9.52,16.98,62046208
1785084637.976,48.153,9.68,15.96,62046208
1785084638.977,49.154,9.83,14.99,62095360
1785084639.978,50.156,10.01,17.97,62046208
1785084640.98,51.157,10.18,16.97,62029824
1785084641.981,52.158,10.35,16.98,62029824
1785084642.986,53.163,10.51,15.92,62029824
1785084643.989,54.166,10.68,16.96,62029824
1785084644.995,55.172,10.85,16.89,62046208
1785084645.997,56.174,11.02,16.97,62013440
1785084646.999,57.176,11.19,16.97,61489152
1785084648.002,58.18,11.37,17.94,61456384
1785084649.006,59.184,11.53,15.94,61456384
