ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785018283.718,0.0,2.18,,135643136
1785018284.724,1.006,2.3,11.93,137019392
1785018285.726,2.008,2.42,11.98,137199616
1785018286.728,3.01,2.54,11.97,137281536
1785018287.732,4.014,2.68,13.94,137969664
1785018288.732,5.014,2.82,14.0,144687104
1785018289.738,6.02,2.93,10.93,148291584
1785018290.74,7.022,3.16,22.97,152846336
1785018291.74,8.022,3.3,14.0,152846336
1785018292.743,9.025,3.38,7.97,152846336
1785018293.749,10.031,3.45,6.96,152862720
1785018294.756,11.038,3.53,7.94,153042944
1785018295.764,12.046,3.6,6.94,153190400
1785018296.769,13.051,3.67,6.97,153354240
1785018297.778,14.06,3.74,6.93,153354240
1785018298.784,15.066,3.82,7.96,153485312
1785018299.785,16.067,3.88,5.99,147357696
1785018300.795,17.077,3.96,7.92,147668992
1785018301.803,18.085,4.03,6.94,148094976
1785018302.81,19.092,4.11,7.95,148897792
1785018303.819,20.101,4.18,6.94,150175744
1785018304.824,21.106,4.25,6.96,151945216
1785018305.834,22.116,4.31,5.94,152977408
1785018306.844,23.126,4.4,8.91,155189248
1785018307.847,24.129,4.46,5.98,157794304
1785018308.853,25.135,4.53,6.96,160481280
1785018309.861,26.143,4.6,6.94,163217408
1785018310.863,27.145,4.66,5.99,126124032
1785018311.865,28.147,4.74,7.98,131186688
1785018312.87,29.152,4.92,17.91,154583040
1785018313.87,30.152,5.01,9.0,163594240
1785018314.871,31.153,5.09,8.0,164872192
1785018315.872,32.154,5.15,5.99,165822464
1785018316.881,33.163,5.23,7.93,166805504
1785018317.882,34.164,5.3,7.0,168148992
1785018318.882,35.164,5.39,8.99,169476096
1785018319.886,36.168,5.47,7.97,170328064
1785018320.891,37.173,5.52,4.97,164872192
1785018321.894,38.176,5.58,5.99,165937152
1785018322.897,39.179,5.65,6.98,166789120
1785018323.901,40.183,5.72,6.97,167591936
1785018324.907,41.189,5.8,7.95,168378368
1785018325.917,42.199,5.88,7.92,169017344
1785018326.925,43.207,5.97,8.94,169426944
1785018327.935,44.217,6.03,5.94,169541632
1785018328.942,45.224,6.1,6.95,169656320
1785018329.952,46.234,6.17,6.93,169803776
1785018330.956,47.238,6.24,6.98,170049536
1785018331.956,48.238,6.3,6.0,165445632
1785018332.966,49.248,6.38,7.92,166248448
1785018333.974,50.256,6.46,7.94,167690240
1785018334.984,51.266,6.53,6.93,169558016
1785018335.986,52.268,6.61,7.98,172195840
1785018336.988,53.27,6.68,6.99,174964736
1785018337.989,54.271,6.83,14.98,180649984
1785018338.999,55.281,6.9,6.93,180781056
1785018339.999,56.281,6.97,7.0,181010432
1785018341.006,57.288,7.04,6.95,181026816
1785018342.007,58.289,7.09,4.99,174620672
1785018343.009,59.291,7.17,7.99,175046656
1785018344.013,60.295,7.24,6.97,175472640
1785018345.023,61.305,7.29,4.95,168607744
1785018346.026,62.308,7.35,5.98,168804352
1785018347.034,63.316,7.41,5.95,156729344
1785018348.041,64.323,7.48,6.95,159956992
1785018349.049,65.331,7.53,4.96,162512896
1785018350.053,66.335,7.6,6.98,164790272
1785018351.055,67.337,7.65,4.99,166592512
1785018352.059,68.341,7.7,4.98,168001536
1785018353.069,69.351,7.76,5.94,145850368
