ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785076227.461,0.0,10.1,,97386496
1785076228.461,1.0,11.08,98.0,97402880
1785076229.461,2.0,12.0,92.0,97402880
1785076230.462,3.0,12.91,90.98,97484800
1785076231.462,4.001,13.82,90.95,97501184
1785077154.512,927.051,14.44,0.07,97599488
1785077155.513,928.052,15.68,123.96,100122624
1785077156.513,929.052,16.72,103.99,100139008
1785077157.513,930.052,17.75,102.97,100155392
1785077158.513,931.052,18.71,95.99,100433920
1785077159.513,932.052,19.63,92.0,100466688
1785077160.513,933.052,20.63,99.98,99368960
1785077161.513,934.052,21.55,92.0,99352576
1785077162.514,935.052,22.5,94.98,99352576
1785077163.519,936.058,23.48,97.5,99352576
1785077164.519,937.058,24.43,94.99,99385344
1785077165.519,938.058,25.36,92.99,99385344
1785077166.519,939.058,26.37,101.0,99516416
1785077167.519,940.058,27.31,93.99,99516416
1785077168.519,941.058,28.26,95.0,99516416
1785077169.519,942.058,29.18,92.0,99516416
1785077170.519,943.058,30.11,92.99,99516416
1785077171.52,944.059,31.16,104.88,95633408
1785077172.52,945.059,32.11,94.99,95911936
1785077173.52,946.059,33.09,97.99,95944704
1785077174.521,947.059,34.01,91.99,95944704
1785077175.521,948.059,34.98,97.0,95977472
1785077176.525,949.063,35.92,93.63,95993856
1785077177.529,950.068,36.92,99.51,95993856
1785077178.53,951.068,37.88,95.97,95993856
1785077179.53,952.069,38.9,101.98,95993856
1785077180.53,953.069,39.91,100.99,95993856
1785077181.53,954.069,40.83,91.99,96026624
1785077182.53,955.069,41.8,97.0,95961088
1785077183.53,956.069,42.77,96.99,95961088
1785077184.53,957.069,43.72,94.98,95977472
1785077185.53,958.069,44.69,97.0,95993856
1785077186.531,959.069,45.64,94.98,95993856
1785077187.531,960.069,46.6,96.0,95993856
1785077188.531,961.069,47.57,97.0,95993856
1785077189.531,962.07,48.61,103.99,96026624
1785077190.531,963.07,49.56,95.0,96026624
1785077191.531,964.07,50.48,91.98,96026624
1785077192.531,965.07,51.43,94.98,96026624
1785077193.531,966.07,52.43,100.0,96043008
1785077194.541,967.08,53.45,100.99,96059392
1785077195.541,968.08,54.4,95.0,96059392
1785077196.551,969.09,55.34,93.07,96059392
1785077197.551,970.09,56.33,99.0,96059392
1785077198.551,971.09,57.31,98.0,96059392
1785077199.553,972.092,58.3,98.82,96075776
1785077200.553,973.092,59.25,94.99,96075776
1785077201.554,974.093,60.22,96.92,96092160
1785078121.524,1894.063,61.31,0.12,96354304
1785078122.524,1895.063,62.19,87.99,95404032
1785078123.524,1896.063,63.33,113.99,95830016
1785078124.524,1897.063,64.36,103.0,95453184
1785078125.524,1898.063,65.28,92.0,95485952
1785078126.524,1899.063,66.25,96.99,95518720
1785078127.525,1900.063,67.21,95.99,95518720
1785078128.526,1901.064,68.2,98.9,95780864
