ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785019207.291,0.0,2.6285,,35631104
1785019208.341,1.05,3.1022,45.11,36605952
1785019210.346,3.054,3.5522,22.45,36171776
1785019212.351,5.06,4.0049,22.57,37355520
1785019214.356,7.064,4.4237,20.89,37244928
1785019216.364,9.073,4.8846,22.95,36753408
1785019218.368,11.077,5.3432,22.88,36970496
1785019220.374,13.082,5.7933,22.44,36827136
1785019222.378,15.086,6.246,22.59,36921344
1785019224.383,17.092,6.6949,22.38,37130240
1785019226.389,19.098,7.1332,21.84,36900864
1785019228.393,21.102,7.5832,22.46,37167104
1785019230.409,23.118,8.032,22.26,36933632
1785019232.411,25.12,8.4974,23.25,36761600
1785019234.418,27.126,8.9407,22.09,37064704
1785019236.421,29.129,9.3956,22.71,37003264
1785019238.429,31.137,9.871,23.67,36888576
1785019240.429,33.138,10.3084,21.87,37163008
1785019242.445,35.153,10.7564,22.23,37085184
1785019244.447,37.156,11.2121,22.76,37330944
1785019246.452,39.161,11.6722,22.94,36851712
1785019248.458,41.167,12.1366,23.15,37072896
1785019250.466,43.175,12.5915,22.66,37421056
1785019252.473,45.181,13.0417,22.43,36962304
1785019254.474,47.182,13.5117,23.49,37154816
1785019256.485,49.193,13.975,23.04,35577856
1785019258.492,51.201,14.4191,22.12,37343232
1785019260.497,53.205,14.8561,21.8,37601280
1785019262.506,55.214,15.3226,23.22,37478400
1785019264.509,57.218,15.7959,23.62,37195776
1785019266.516,59.225,16.0054,10.44,35512320
