ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785087003.41,0.0,5.49,,167477248
1785087004.411,1.001,5.91,41.97,162709504
1785087005.414,2.004,6.28,36.9,149946368
1785087006.416,3.006,6.73,44.9,142835712
1785087007.416,4.006,7.2,46.98,142557184
1785087008.417,5.007,7.68,47.96,149159936
1785087009.417,6.007,8.2,51.98,149848064
1785087010.419,7.009,8.7,49.92,152731648
1785087011.423,8.013,9.15,44.81,169590784
1785087012.423,9.013,10.17,101.98,162938880
1785087013.428,10.018,11.43,125.45,162004992
1785087014.431,11.021,11.92,48.83,176128000
1785087015.436,12.026,12.43,50.75,171343872
1785087016.439,13.029,13.02,58.83,190627840
1785087017.442,14.032,13.59,56.84,218890240
1785087018.443,15.033,14.23,63.95,221265920
1785087019.444,16.034,14.78,54.93,227770368
1785087020.445,17.035,15.33,54.95,233734144
1785087021.447,18.037,16.01,67.83,235192320
1785087022.45,19.04,16.44,42.89,232357888
1785087023.45,20.04,17.08,63.99,234782720
1785087024.45,21.04,17.64,55.99,228540416
1785087025.461,22.051,18.27,62.35,233816064
1785087026.463,23.053,18.91,63.84,242188288
1785087027.469,24.059,19.49,57.69,235503616
1785087028.47,25.06,20.18,68.91,268779520
1785087029.472,26.062,21.13,94.77,264945664
1785087030.477,27.067,21.68,54.72,278675456
1785087031.483,28.073,22.24,55.69,247808000
1785087032.486,29.076,22.82,57.85,229703680
1785087033.49,30.08,23.41,58.76,267010048
1785087034.492,31.082,24.08,66.87,288292864
1785087035.493,32.083,24.69,60.9,286900224
1785087036.495,33.085,25.97,127.75,229261312
1785087037.496,34.086,26.74,76.97,216842240
1785087038.5,35.09,27.41,66.72,274726912
1785087039.502,36.092,28.13,71.87,309805056
1785087040.504,37.094,28.75,61.85,284360704
1785087041.506,38.096,29.55,79.87,310280192
1785087042.51,39.1,30.38,82.63,270237696
1785087043.514,40.104,30.93,54.78,274972672
1785087044.519,41.109,31.72,78.63,279166976
1785087045.525,42.115,32.36,63.63,291028992
1785087046.525,43.115,32.98,61.99,340000768
1785087047.526,44.116,33.63,64.96,310083584
1785087048.526,45.116,34.3,66.99,312836096
1785087049.529,46.119,34.92,61.83,326762496
1785087050.53,47.12,35.33,40.94,276676608
1785087051.533,48.122,35.91,57.87,270270464
1785087052.536,49.126,36.61,69.74,265011200
1785087053.538,50.128,37.1,48.9,289456128
1785087054.542,51.132,37.7,59.79,297369600
1785087055.543,52.133,38.26,55.92,304332800
1785087056.547,53.137,39.06,79.67,355385344
1785087057.548,54.138,39.64,57.97,333348864
1785087058.553,55.143,40.55,90.51,376815616
1785087059.559,56.149,41.0,44.73,311918592
1785087060.562,57.152,41.46,45.87,331595776
1785087061.567,58.157,41.64,17.9,166395904
1785087062.572,59.162,42.35,70.7,307888128
1785087063.575,60.165,43.05,69.79,308789248
1785087064.575,61.165,43.3,24.99,215580672
