ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785014862.921,0.0,20.3254,,82878464
1785014864.036,1.115,24.0736,336.27,84070400
1785014866.041,3.119,27.8409,187.95,83230720
1785014868.048,5.126,31.653,189.92,83533824
1785014870.056,7.134,35.4593,189.57,82620416
1785014872.067,9.145,39.1858,185.32,84230144
1785014874.073,11.151,42.9989,190.05,83542016
1785014876.082,13.161,46.763,187.34,83599360
1785014878.083,15.162,50.3748,180.5,83648512
1785014880.088,17.166,54.0038,181.04,83677184
1785014882.094,19.172,57.63,180.77,83628032
1785014884.108,21.187,61.373,185.81,81788928
1785014886.112,23.191,64.9946,180.72,83632128
1785014888.113,25.192,68.6293,181.62,83623936
1785014890.118,27.196,72.1947,177.87,84267008
1785014892.125,29.203,75.8531,182.31,83750912
1785014894.136,31.214,79.6359,188.1,83128320
1785014896.143,33.221,83.3049,182.79,85049344
1785014898.153,35.232,86.8264,175.19,84865024
1785014900.166,37.244,90.5131,183.15,83202048
1785014902.168,39.246,94.16,182.18,83140608
1785014904.173,41.252,97.9005,186.52,83353600
1785014906.18,43.259,101.6067,184.64,83484672
1785014908.191,45.27,105.3379,185.55,84115456
1785014910.194,47.273,108.9458,180.13,83316736
1785014912.197,49.276,112.4781,176.35,83542016
1785014914.203,51.282,116.0304,177.07,81928192
1785014916.207,53.286,119.5976,177.99,83996672
1785014918.212,55.291,123.1416,176.76,83120128
1785014920.215,57.294,126.7935,182.35,83152896
1785014922.22,59.299,128.0807,64.2,76877824
