ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785003967.934,0.0,19.2228,,87027712
1785003969.037,1.103,22.7625,320.96,87330816
1785003971.036,3.102,26.1945,171.69,86908928
1785003973.038,5.103,29.7756,178.91,85753856
1785003975.045,7.111,33.3203,176.6,86491136
1785003977.049,9.114,36.8574,176.54,87306240
1785003979.057,11.123,40.3333,173.03,86274048
1785003981.062,13.128,43.8273,174.26,85491712
1785003983.066,15.131,47.316,174.15,87515136
1785003985.071,17.136,50.9628,181.91,88924160
1785003987.114,19.179,54.4931,172.79,87842816
1785003989.11,21.176,58.0013,175.7,87068672
1785003991.114,23.18,61.5838,178.79,86863872
1785003993.142,25.208,65.2143,179.02,86581248
1785003995.147,27.213,68.952,186.43,87134208
1785003997.152,29.218,72.4071,172.3,89047040
1785003999.161,31.227,75.9256,175.12,89313280
1785004001.169,33.235,79.5043,178.24,88223744
1785004003.176,35.242,83.0111,174.76,89821184
1785004005.175,37.24,86.596,179.36,88383488
1785004007.215,39.281,90.2329,178.25,89448448
1785004009.21,41.275,93.7632,176.99,88293376
1785004011.212,43.278,97.2702,175.12,88154112
1785004013.218,45.284,100.778,174.88,88096768
1785004015.23,47.296,104.3641,178.25,88580096
1785004017.242,49.308,107.9953,180.45,89018368
1785004019.255,51.32,111.4232,170.35,89341952
1785004021.254,53.32,115.2588,191.83,103276544
1785004023.276,55.341,118.8605,178.15,102383616
1785004025.287,57.353,122.4468,178.32,102928384
1785004027.292,59.358,123.6698,60.98,95989760
