ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785086573.631,0.0,16.09,,98828288
1785086574.631,1.0,17.59,149.99,99041280
1785086575.631,2.0,19.15,155.95,99041280
1785086576.632,3.001,20.76,160.97,99287040
1785086577.632,4.001,22.29,152.98,99352576
1785086578.632,5.001,23.8,150.99,99860480
1785086579.633,6.002,25.44,163.77,100466688
1785086580.633,7.002,27.0,155.97,99778560
1785086581.634,8.003,28.52,151.93,99565568
1785086582.635,9.004,29.88,135.87,101548032
1785086583.638,10.007,31.36,147.51,115687424
1785086584.638,11.007,33.06,169.97,104120320
1785086585.638,12.007,34.64,157.99,104136704
1785086586.643,13.012,36.24,159.2,104202240
1785086587.643,14.012,37.85,161.0,104169472
1785086588.647,15.016,39.46,160.48,104300544
1785086589.652,16.02,41.07,160.22,104464384
1785086590.652,17.021,42.74,166.99,102924288
1785086591.652,18.021,44.21,146.87,101941248
1785086592.653,19.021,45.86,164.99,101941248
1785086593.654,20.023,47.49,162.7,101138432
1785086594.657,21.026,49.18,168.57,101433344
1785086595.659,22.028,50.8,161.65,101105664
1785086596.66,23.029,52.37,156.82,100745216
1785086597.664,24.033,53.92,154.36,102006784
1785086598.665,25.034,55.41,148.87,101842944
1785086599.668,26.037,57.03,161.49,101990400
1785086600.675,27.044,58.62,157.98,101990400
1785086601.675,28.044,60.23,160.98,102170624
1785086602.678,29.047,61.93,169.49,101629952
1785086603.678,30.047,63.6,166.99,101105664
1785086604.678,31.047,65.14,153.98,101122048
1785086605.678,32.047,66.72,157.99,101122048
1785086606.679,33.048,68.34,161.93,101122048
1785086607.679,34.048,69.95,160.99,101187584
1785086608.679,35.048,71.58,162.9,101187584
1785086609.679,36.048,73.18,159.99,101990400
1785086610.684,37.053,74.76,157.21,101990400
1785086611.691,38.06,76.37,159.89,102268928
1785086612.692,39.061,77.96,158.93,102383616
1785086613.692,40.061,79.7,173.98,100466688
1785086614.692,41.061,81.26,156.0,100515840
1785086615.692,42.061,82.86,159.99,100515840
1785086616.692,43.061,84.39,153.0,100532224
1785086617.692,44.061,86.05,165.99,100630528
1785086618.692,45.061,87.37,131.97,104628224
1785086619.692,46.061,88.92,155.0,112263168
1785086620.693,47.062,90.67,174.96,104792064
1785086621.693,48.062,92.36,168.98,104792064
1785086622.693,49.062,94.05,168.99,104382464
1785086623.693,50.062,95.8,174.96,91013120
1785086624.693,51.062,97.42,161.99,90882048
1785086625.693,52.062,99.18,175.97,90832896
1785086626.697,53.066,100.85,166.44,90292224
1785086627.697,54.066,102.45,159.99,90767360
1785086628.698,55.067,104.06,160.83,90767360
1785086629.701,56.07,105.7,163.49,90800128
1785086630.703,57.072,107.37,166.69,90832896
1785086631.703,58.072,109.01,163.98,90832896
1785086632.703,59.072,110.61,159.99,90882048
1785086633.703,60.072,112.19,157.96,90882048
