ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785018906.665,0.0,2.9299,,106524672
1785018907.725,1.06,3.2579,30.96,109182976
1785018909.776,3.111,3.6102,17.18,122630144
1785018911.781,5.116,3.942,16.54,135581696
1785018913.79,7.125,4.2145,13.57,147910656
1785018915.802,9.136,4.4573,12.07,150392832
1785018917.833,11.167,4.6785,10.89,150671360
1785018919.85,13.184,4.859,8.95,150159360
1785018921.865,15.2,5.0277,8.37,150536192
1785018923.879,17.213,5.2283,9.96,150261760
1785018925.896,19.23,5.4383,10.41,150278144
1785018927.911,21.245,5.6286,9.45,150364160
1785018929.931,23.265,5.8143,9.19,150466560
1785018931.934,25.269,6.0215,10.34,150364160
1785018933.954,27.288,6.2296,10.31,154718208
1785018935.966,29.301,6.4481,10.86,160518144
1785018937.977,31.312,6.644,9.74,165261312
1785018939.987,33.321,6.8908,12.28,167682048
1785018942.024,35.359,7.0808,9.32,167575552
1785018944.04,37.374,7.2623,9.01,167669760
1785018946.051,39.385,7.4594,9.8,167395328
1785018948.062,41.397,7.6833,11.13,167743488
1785018950.072,43.407,7.8612,8.85,167575552
1785018952.076,45.411,8.0536,9.6,167657472
1785018954.094,47.429,8.2292,8.7,167690240
1785018956.119,49.453,8.4231,9.58,167677952
1785018958.136,51.47,8.619,9.71,167510016
1785018960.154,53.488,8.8385,10.88,167911424
1785018962.18,55.515,9.0225,9.08,167706624
1785018964.189,57.523,9.2895,13.29,169922560
1785018966.19,59.525,9.4356,7.3,169910272
1785018968.219,61.553,9.5801,7.13,169881600
1785018970.226,63.561,9.7366,7.8,169701376
1785018972.241,65.575,9.8599,6.12,169885696
1785018974.251,67.585,9.9907,6.51,169680896
1785018976.259,69.594,10.3197,16.38,158642176
