ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785070020.022,0.0,9.9569,,33427456
1785070021.087,1.066,11.7873,171.78,34156544
1785070023.095,3.073,13.6296,91.75,33841152
1785070025.098,5.076,15.4476,90.78,34471936
1785070027.102,7.081,17.3032,92.56,34357248
1785070029.106,9.085,18.8315,76.27,34156544
1785070031.192,11.171,20.1486,63.14,37183488
1785070033.121,13.099,21.4215,66.01,37785600
1785070035.126,15.104,22.848,71.14,37515264
1785070037.128,17.106,24.3215,73.62,37064704
1785070039.133,19.111,25.7862,73.05,37122048
1785070041.137,21.115,27.2508,73.06,37261312
1785070043.145,23.123,28.6609,70.23,37527552
1785070045.147,25.125,30.0676,70.27,37576704
1785070047.151,27.129,31.4485,68.9,37412864
1785070049.156,29.135,32.6274,58.79,37441536
1785070051.165,31.144,33.8807,62.38,37416960
1785070053.172,33.15,35.2219,66.84,37535744
1785070055.175,35.153,36.5623,66.94,37642240
1785070057.18,37.158,37.8951,66.46,37621760
1785070059.188,39.166,39.1007,60.04,37629952
1785070061.193,41.172,40.2195,55.79,37699584
1785070063.198,43.176,41.8538,81.54,38739968
1785070190.185,170.164,43.2068,1.07,49217536
1785070192.179,172.157,44.4946,64.61,49758208
1785070194.182,174.161,45.8418,67.23,49238016
1785070196.185,176.163,47.1879,67.22,49446912
1785070198.2,178.178,48.5611,68.15,49278976
1785070200.216,180.194,49.9155,67.19,49278976
1785070202.213,182.191,51.2623,67.43,49102848
1785070204.225,184.203,51.5765,15.62,46796800
