ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785017034.54,0.0,10.26,,91504640
1785017035.54,1.0,11.27,100.99,91537408
1785017036.54,2.0,12.24,97.0,91537408
1785017037.551,3.01,13.25,100.0,91570176
1785017038.551,4.01,14.22,96.99,91586560
1785017039.551,5.01,15.21,98.98,91619328
1785017040.551,6.011,16.23,101.98,91619328
1785017041.552,7.012,17.22,98.86,91619328
1785017042.553,8.013,18.21,98.92,91619328
1785017043.555,9.014,19.21,99.85,91652096
1785017044.555,10.015,20.35,113.99,91684864
1785017045.555,11.015,21.44,108.96,91717632
1785017046.563,12.023,22.43,98.25,91734016
1785017047.563,13.023,23.41,98.0,91734016
1785017048.563,14.023,24.45,103.99,91734016
1785017049.563,15.023,25.48,102.99,91734016
1785017050.563,16.023,26.49,100.99,91734016
1785017051.563,17.023,27.46,96.98,89210880
1785017052.564,18.023,28.54,107.97,88932352
1785017053.564,19.024,29.5,95.97,88932352
1785017054.564,20.024,30.54,103.99,88948736
1785017055.564,21.024,31.57,103.0,88883200
1785017056.564,22.024,32.57,100.0,88883200
1785017057.571,23.03,33.6,102.33,88883200
1785017058.571,24.031,34.61,100.96,89260032
1785017059.571,25.031,35.6,99.0,89260032
1785017060.576,26.036,36.61,100.47,89260032
1785017061.577,27.036,37.64,103.0,89260032
1785017062.577,28.036,38.68,103.99,89473024
1785017063.577,29.036,39.7,101.99,88883200
1785017064.579,30.038,40.74,103.79,88899584
1785017065.582,31.041,41.82,107.66,88784896
1785017066.585,32.044,42.84,101.71,89604096
1785017067.585,33.044,43.81,97.0,89636864
1785017068.592,34.051,44.83,101.28,89653248
1785017069.592,35.052,45.83,99.98,89931776
1785017070.594,36.054,46.82,98.79,89931776
1785017071.594,37.054,47.81,99.0,89931776
1785017072.594,38.054,48.83,101.98,89931776
1785017073.594,39.054,49.8,96.98,89931776
1785017074.595,40.054,50.8,99.99,90013696
1785017075.598,41.058,51.8,99.64,90013696
1785017076.598,42.058,52.87,106.98,90013696
1785017077.599,43.059,53.88,100.91,90046464
1785017078.599,44.059,54.89,100.98,90046464
1785017079.6,45.059,55.93,103.99,90062848
1785017080.6,46.059,56.93,99.99,90062848
1785017081.6,47.06,57.93,99.96,90062848
1785017082.6,48.06,58.93,99.99,89325568
1785017083.601,49.06,59.9,96.96,89325568
1785017084.602,50.062,60.93,102.85,89407488
1785017085.602,51.062,61.91,97.97,89407488
1785017086.603,52.062,62.95,103.99,89407488
1785017087.603,53.062,63.98,102.98,89341952
1785017088.603,54.062,64.99,100.99,89341952
1785017089.603,55.063,65.97,97.95,89341952
1785017090.603,56.063,66.98,101.0,89341952
1785017091.603,57.063,67.97,99.0,89341952
1785017092.604,58.064,69.01,103.94,89341952
1785017093.604,59.064,69.98,96.99,89341952
1785017094.606,60.066,70.94,95.78,89358336
