ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785008495.562,0.0,10.8,,94142464
1785008496.564,1.002,11.8,99.84,94142464
1785008497.564,2.002,12.85,104.99,94158848
1785008498.564,3.002,13.87,101.99,94158848
1785008499.564,4.002,14.93,105.97,94158848
1785008500.564,5.002,15.98,104.99,94240768
1785008501.565,6.002,17.07,108.98,94257152
1785008502.565,7.003,18.17,109.95,94257152
1785008503.569,8.007,19.41,123.52,94191616
1785008504.569,9.007,20.55,113.99,94273536
1785008505.569,10.007,21.65,109.98,90816512
1785008506.569,11.007,22.86,121.0,90800128
1785008507.573,12.011,23.99,112.57,90554368
1785008508.573,13.011,25.12,112.96,90505216
1785008509.576,14.014,26.19,106.72,91357184
1785008510.577,15.014,27.41,121.93,90914816
1785008511.582,16.02,28.5,108.45,91144192
1785008512.582,17.02,29.64,113.96,91144192
1785008513.582,18.02,30.75,110.99,91209728
1785008514.583,19.021,31.94,118.91,91176960
1785008515.586,20.024,33.08,113.62,91684864
1785008516.59,21.028,34.17,108.59,91684864
1785008517.6,22.038,35.32,113.81,91701248
1785008518.601,23.038,36.43,111.0,91717632
1785008519.603,24.041,37.55,111.7,91701248
1785008520.603,25.041,38.67,112.0,91308032
1785008521.607,26.044,39.77,109.63,91357184
1785008522.611,27.048,41.03,125.5,91406336
1785008523.611,28.048,42.11,107.99,91422720
1785008524.611,29.049,43.21,109.97,91439104
1785008525.615,30.053,44.55,133.42,90308608
1785008526.616,31.054,45.69,113.93,91357184
1785008527.618,32.056,46.86,116.79,91389952
1785008528.623,33.06,47.96,109.47,91389952
1785008529.623,34.061,49.11,114.99,91422720
1785008530.623,35.061,50.23,111.99,91439104
1785008531.624,36.061,51.36,112.92,91799552
1785008532.624,37.061,52.47,110.99,91799552
1785008533.626,38.064,53.52,104.72,91799552
1785008534.626,39.064,54.59,106.99,91881472
1785008535.627,40.064,55.71,111.99,91373568
1785008536.627,41.064,56.75,104.0,91373568
1785008537.627,42.064,57.82,106.99,91373568
1785008538.627,43.064,58.88,106.0,91373568
1785008539.627,44.065,59.95,106.95,91455488
1785008540.627,45.065,61.0,104.98,91455488
1785008541.628,46.065,62.17,116.98,91865088
1785008542.628,47.065,63.31,113.99,91963392
1785008543.628,48.066,64.45,113.98,91979776
1785008544.628,49.066,65.51,105.99,91979776
1785008545.628,50.066,66.61,109.98,91979776
1785008546.629,51.066,67.76,114.95,91799552
1785008547.629,52.067,68.87,110.98,91881472
1785008548.629,53.067,69.93,105.96,91881472
1785008549.63,54.068,71.01,107.92,91897856
1785008550.63,55.068,72.12,110.97,91930624
1785008551.63,56.068,73.23,110.99,91930624
1785008552.63,57.068,74.38,114.99,91963392
1785008553.632,58.07,75.47,108.79,91963392
1785008554.636,59.074,76.59,111.61,91668480
1785008555.636,60.074,77.67,107.99,91668480
