ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785007749.771,0.0,29.62,,69484544
1785007750.773,1.001,32.64,301.58,65355776
1785007751.775,2.004,35.5,285.32,69844992
1785007752.778,3.007,38.52,301.17,70631424
1785007753.779,4.008,41.45,292.63,66191360
1785007754.78,5.008,44.31,285.88,69877760
1785007755.782,6.011,47.26,294.23,76513280
1785007756.782,7.011,50.18,291.98,76414976
1785007757.783,8.012,53.1,291.65,75710464
1785007758.783,9.012,56.02,291.99,76300288
1785007759.784,10.012,58.96,293.96,67239936
1785007760.787,11.016,61.93,296.01,67239936
1785007761.788,12.016,64.82,288.78,68501504
1785007762.791,13.019,67.7,287.11,68501504
1785007763.796,14.024,70.56,284.57,68927488
1785007764.797,15.025,73.44,287.76,69238784
1785007765.797,16.025,76.38,293.94,68173824
1785007766.797,17.026,79.31,292.83,68698112
1785007767.798,18.027,82.26,294.82,70041600
1785007768.798,19.027,85.24,297.96,69894144
1785007769.799,20.027,88.17,292.86,70254592
1785007770.799,21.028,91.11,293.91,70254592
1785007771.799,22.028,94.04,292.99,70303744
1785007772.799,23.028,96.95,290.93,69320704
1785007773.799,24.028,99.89,293.99,68747264
1785007774.8,25.029,102.84,294.75,67371008
1785007775.803,26.031,105.81,296.26,70565888
1785007776.803,27.031,108.74,292.98,70565888
1785007777.808,28.036,111.72,296.5,72105984
1785007778.811,29.039,114.67,294.15,72056832
1785007779.811,30.04,117.59,291.86,65372160
1785007780.812,31.04,120.51,291.85,65470464
1785007781.812,32.04,123.4,288.98,65470464
1785007782.816,33.044,126.26,284.88,68354048
1785007783.816,34.044,129.17,290.98,68206592
1785007784.82,35.049,132.11,292.65,69337088
1785007785.82,36.049,134.99,287.95,69320704
1785007786.821,37.049,137.86,286.98,69091328
1785007787.826,38.055,140.72,284.36,69189632
1785007788.827,39.055,143.57,284.93,70238208
1785007789.828,40.057,146.47,289.51,65060864
1785007790.833,41.062,149.36,287.64,67862528
1785007791.833,42.062,152.24,287.98,68059136
1785007792.835,43.063,155.1,285.51,68370432
1785007793.835,44.064,157.97,286.82,69894144
1785007794.836,45.064,160.95,297.94,70025216
1785007795.836,46.064,163.87,291.93,70483968
1785007796.841,47.069,166.77,288.6,70483968
1785007797.841,48.069,169.65,287.98,70762496
1785007798.841,49.069,172.52,286.96,68927488
1785007799.841,50.07,175.37,284.97,69763072
1785007800.841,51.07,178.34,296.97,65503232
1785007801.841,52.07,181.21,286.93,65503232
1785007802.843,53.072,184.16,294.41,79314944
1785007803.844,54.072,187.07,290.94,78823424
1785007804.847,55.076,190.0,291.85,78954496
1785007805.848,56.076,192.89,288.97,78036992
1785007806.848,57.076,195.75,285.96,78004224
1785007807.848,58.076,198.62,286.98,78168064
1785007808.848,59.076,201.5,287.95,78168064
1785007809.853,60.082,204.1,258.7,76873728
