ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785067158.716,0.0,5.03,,59473920
1785067159.716,1.0,5.57,53.99,59473920
1785067160.717,2.0,6.07,50.0,59490304
1785067161.717,3.001,6.51,43.98,59867136
1785067162.717,4.001,6.98,46.99,59654144
1785067163.718,5.001,7.43,44.99,59654144
1785067164.718,6.001,7.87,44.0,59654144
1785067165.718,7.002,8.32,44.97,59670528
1785067166.719,8.003,8.77,44.96,59670528
1785067167.72,9.004,9.21,43.97,59670528
1785067168.72,10.004,9.65,43.99,59670528
1785067169.72,11.004,10.11,46.0,60047360
1785067170.721,12.005,10.55,43.97,60080128
1785067171.722,13.005,10.99,43.97,60145664
1785067172.722,14.005,11.45,46.0,60145664
1785067173.722,15.006,11.9,44.99,60178432
1785067174.722,16.006,12.34,43.98,60178432
1785067175.723,17.006,12.8,45.99,60178432
1785067176.723,18.007,13.24,43.99,60178432
1785067177.723,19.007,13.69,45.0,60194816
1785067178.724,20.008,14.14,44.94,60293120
1785067179.724,21.008,14.56,41.99,60407808
1785067180.725,22.009,14.96,39.98,60407808
1785067181.729,23.013,15.35,38.85,60424192
1785067182.729,24.013,15.74,39.0,60440576
1785067183.729,25.013,16.18,44.0,60440576
1785067184.73,26.014,16.56,37.96,60456960
1785067185.73,27.014,16.97,40.98,60456960
1785067186.731,28.014,17.36,38.99,60456960
1785067187.731,29.014,17.75,39.0,60456960
1785067188.731,30.015,18.15,40.0,60456960
1785067189.731,31.015,18.55,39.99,60473344
1785067190.731,32.015,18.95,40.0,60473344
1785067191.731,33.015,19.36,40.99,60473344
1785067192.733,34.016,19.75,38.95,60489728
1785067193.733,35.017,20.23,48.0,60489728
1785067194.733,36.017,20.74,50.99,60325888
1785067195.733,37.017,21.2,45.99,60358656
1785067196.733,38.017,21.64,43.99,60358656
1785067197.733,39.017,22.05,41.0,60358656
1785067198.734,40.017,22.44,38.99,60358656
1785067199.734,41.018,22.84,39.99,60391424
1785067200.734,42.018,23.25,40.99,60391424
1785067201.734,43.018,23.64,39.0,60407808
1785067202.734,44.018,24.04,39.99,60407808
1785067203.736,45.02,24.45,40.92,60407808
1785067204.739,46.022,24.9,44.91,59916288
1785067205.739,47.023,25.31,40.98,59916288
1785067206.739,48.023,25.72,40.98,59916288
1785067207.74,49.023,26.11,38.99,59932672
1785067208.74,50.024,26.51,39.98,59932672
1785067209.741,51.024,26.91,39.98,59932672
1785067210.742,52.025,27.31,39.96,59932672
1785067211.742,53.025,27.71,40.0,60571648
1785067212.744,54.028,28.12,40.9,60571648
1785067213.746,55.03,28.57,44.9,60571648
1785067214.752,56.036,29.0,42.75,60571648
1785067215.753,57.037,29.49,48.96,60506112
1785067216.755,58.038,29.94,44.92,60571648
1785067217.755,59.039,30.36,42.0,60571648
