ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785008409.268,0.0,10.65,,94011392
1785008410.269,1.0,11.62,96.99,94371840
1785008411.269,2.0,12.65,102.98,94470144
1785008412.273,3.004,13.66,100.61,94470144
1785008413.274,4.005,14.7,103.9,94502912
1785008414.274,5.006,15.72,101.96,96387072
1785008415.274,6.006,16.74,101.99,96485376
1785008416.277,7.009,17.76,101.67,96485376
1785008417.278,8.009,18.82,105.98,96518144
1785008418.281,9.013,19.88,105.63,94846976
1785008419.281,10.013,20.93,105.0,94846976
1785008420.281,11.013,22.06,112.98,91275264
1785008421.284,12.016,23.26,119.62,94355456
1785008422.285,13.016,24.34,107.98,92553216
1785008423.285,14.016,25.4,105.99,92504064
1785008424.285,15.016,26.44,103.99,93487104
1785008425.285,16.016,27.48,103.99,93487104
1785008426.285,17.017,28.53,104.99,93487104
1785008427.286,18.018,29.55,101.87,93487104
1785008428.286,19.018,30.64,108.98,93421568
1785008429.287,20.019,31.66,101.93,93421568
1785008430.29,21.021,32.69,102.74,93437952
1785008431.29,22.021,33.73,103.99,93437952
1785008432.29,23.021,34.81,107.99,93470720
1785008433.294,24.025,35.85,103.6,93470720
1785008434.294,25.025,36.89,103.98,93470720
1785008435.294,26.025,37.93,103.99,93470720
1785008436.294,27.025,38.99,106.0,93503488
1785008437.294,28.025,40.01,102.0,93536256
1785008438.294,29.026,41.06,104.97,94027776
1785008439.295,30.027,42.17,110.86,93257728
1785008440.299,31.03,43.08,90.72,92749824
1785008441.299,32.03,44.26,117.99,97288192
1785008442.299,33.03,45.32,105.99,96583680
1785008443.299,34.031,46.38,105.92,95780864
1785008444.302,35.034,47.43,104.74,95059968
1785008445.302,36.034,48.48,104.97,95059968
1785008446.302,37.034,49.52,103.99,95272960
1785008447.303,38.034,50.58,105.98,94978048
1785008448.303,39.034,51.61,102.99,94994432
1785008449.303,40.034,52.63,101.99,94961664
1785008450.303,41.035,53.72,108.94,94437376
1785008451.303,42.035,54.76,103.99,94453760
1785008452.308,43.04,55.81,104.48,94453760
1785008453.31,44.042,56.87,105.83,94453760
1785008454.313,45.044,57.89,101.71,94486528
1785008455.313,46.044,58.94,104.99,94486528
1785008456.313,47.045,59.98,103.99,94486528
1785008457.313,48.045,61.0,102.0,94502912
1785008458.313,49.045,62.05,104.98,94502912
1785008459.313,50.045,63.07,102.0,94765056
1785008460.313,51.045,64.18,110.99,94896128
1785008461.317,52.048,65.22,103.63,94896128
1785008462.317,53.049,66.25,102.99,94896128
1785008463.318,54.049,67.3,104.94,94896128
1785008464.32,55.051,68.34,103.79,94896128
1785008465.32,56.052,69.39,104.94,94896128
1785008466.32,57.052,70.45,105.98,94896128
1785008467.32,58.052,71.5,104.99,94896128
1785008468.321,59.052,72.6,109.99,94928896
1785008469.321,60.052,73.65,104.96,94928896
