ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785100434.55,0.0,8.37,,154124288
1785100435.553,1.003,9.06,68.8,154189824
1785100436.554,2.004,9.79,72.95,154189824
1785100437.558,3.008,10.51,71.69,154255360
1785100438.561,4.011,11.2,68.81,154320896
1785100439.561,5.011,12.01,80.99,152535040
1785100440.564,6.014,12.62,60.81,136626176
1785100441.565,7.015,13.39,76.96,148193280
1785100442.57,8.02,14.06,66.66,148242432
1785100443.573,9.022,14.82,75.78,157597696
1785100444.577,10.027,15.62,79.61,164675584
1785100445.578,11.028,16.31,68.94,165330944
1785100446.58,12.03,17.17,85.84,183418880
1785100447.589,13.039,17.98,80.29,184877056
1785100448.595,14.045,18.69,70.55,186777600
1785100449.603,15.053,19.52,82.37,188678144
1785100450.608,16.058,20.39,86.58,209682432
1785100451.61,17.06,21.17,77.83,221691904
1785100452.611,18.061,22.83,165.77,206979072
1785100453.614,19.064,23.97,113.73,202653696
1785100454.615,20.065,24.68,70.94,216154112
1785100455.62,21.07,25.48,79.6,218464256
1785100456.623,22.073,26.34,85.72,218628096
1785100457.626,23.075,27.29,94.77,237142016
1785100458.627,24.077,28.34,104.88,236945408
1785100459.629,25.079,29.19,84.76,241893376
1785100460.636,26.086,30.06,86.4,245104640
1785100461.642,27.092,30.94,87.54,244645888
1785100462.646,28.096,31.78,83.66,248774656
1785100463.646,29.096,32.66,87.96,250298368
1785100464.648,30.097,33.55,88.88,259244032
1785100465.651,31.101,34.39,83.74,278970368
1785100466.657,32.107,35.34,94.4,279101440
1785100467.66,33.11,36.13,78.76,287506432
1785100468.663,34.113,36.99,85.72,290422784
1785100469.668,35.118,37.89,89.54,294289408
1785100470.671,36.12,38.77,87.81,299073536
1785100471.673,37.123,39.42,64.82,303677440
1785100472.674,38.124,40.16,73.94,313524224
1785100473.678,39.127,40.82,65.78,313737216
1785100474.679,40.128,41.68,85.91,331808768
1785100475.679,41.129,43.48,179.88,335396864
1785100476.684,42.134,44.7,121.37,267780096
1785100477.687,43.137,45.39,68.85,276824064
1785100478.69,44.14,46.19,79.74,303005696
1785100479.695,45.145,47.23,103.51,334266368
1785100480.697,46.147,48.2,96.73,350617600
1785100481.702,47.152,49.1,89.57,352092160
1785100482.704,48.154,49.96,85.84,353091584
1785100483.712,49.162,50.75,78.36,352354304
1785100484.717,50.167,51.71,95.53,358694912
1785100485.722,51.172,52.54,82.63,364003328
1785100486.723,52.173,53.5,95.86,416382976
1785100487.729,53.179,54.44,93.43,386957312
1785100488.734,54.184,55.26,81.58,394002432
1785100489.737,55.187,56.17,90.72,391659520
1785100490.741,56.191,56.96,78.74,396509184
1785100491.742,57.192,58.09,112.89,398344192
1785100492.744,58.194,58.91,81.84,406831104
1785100493.747,59.197,59.7,78.77,411729920
1785100494.749,60.199,60.67,96.79,421003264
1785100495.754,61.204,61.35,67.66,424542208
