ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785015223.442,0.0,20.898,,86695936
1785015224.514,1.072,24.6482,349.73,87863296
1785015226.522,3.08,28.4707,190.38,87842816
1785015228.531,5.089,32.2649,188.86,88485888
1785015230.538,7.096,36.1203,192.14,88285184
1785015232.55,9.108,39.9619,190.88,88158208
1785015234.556,11.114,43.7726,189.97,88162304
1785015236.564,13.122,47.5906,190.21,88420352
1785015238.569,15.127,51.4301,191.44,88449024
1785015240.573,17.131,55.3091,193.61,88088576
1785015242.579,19.137,59.1598,191.9,88248320
1785015244.581,21.139,62.9833,191.05,87502848
1785015246.586,23.144,66.7993,190.3,88018944
1785015248.591,25.149,70.5836,188.69,88387584
1785015250.596,27.154,74.4146,191.08,88903680
1785015252.617,29.175,78.2675,190.68,88428544
1785015254.62,31.178,82.0819,190.43,88649728
1785015256.633,33.191,85.9559,192.4,88621056
1785015258.633,35.191,89.7835,191.45,88215552
1785015260.644,37.202,93.6245,190.94,87773184
1785015262.656,39.214,97.5472,194.97,88846336
1785015264.665,41.223,101.4182,192.7,87789568
1785015266.672,43.23,105.3195,194.4,88322048
1785015268.676,45.234,109.1581,191.5,88231936
1785015270.68,47.238,113.0375,193.64,88027136
1785015272.684,49.242,116.955,195.46,88162304
1785015274.69,51.248,120.7833,190.89,88391680
1785015276.693,53.251,124.7084,195.9,88092672
1785015278.698,55.256,128.5556,191.88,88391680
1785015280.701,57.259,132.3664,190.25,89341952
1785015282.707,59.265,133.9285,77.9,80936960
