ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785014469.916,0.0,16.0,,96092160
1785014470.917,1.0,17.58,157.97,91947008
1785014471.917,2.0,19.15,156.99,92372992
1785014472.917,3.0,20.71,155.98,92471296
1785014473.922,4.005,22.32,160.21,92487680
1785014474.925,5.009,23.87,154.47,92536832
1785014475.931,6.015,25.46,158.02,92553216
1785014476.931,7.015,27.02,155.99,92569600
1785014477.931,8.015,28.61,158.99,92569600
1785014478.934,9.017,30.18,156.66,92585984
1785014479.934,10.017,31.81,162.98,92602368
1785014480.934,11.018,33.43,161.96,92569600
1785014481.934,12.018,35.13,169.99,93110272
1785014482.934,13.018,36.75,161.99,93126656
1785014483.934,14.018,38.4,164.99,93126656
1785014484.934,15.018,40.04,163.97,92585984
1785014485.935,16.019,41.58,153.9,92717056
1785014486.937,17.02,43.15,156.69,92717056
1785014487.937,18.021,44.8,164.99,92422144
1785014488.937,19.021,46.39,158.99,92422144
1785014489.941,20.024,47.98,158.42,92225536
1785014490.945,21.029,49.55,156.26,92520448
1785014491.945,22.029,51.09,153.99,92585984
1785014492.946,23.029,52.64,154.98,92602368
1785014493.946,24.029,54.23,158.99,92618752
1785014494.946,25.029,55.88,164.97,92618752
1785014495.946,26.029,57.49,160.99,92618752
1785014496.946,27.029,59.19,169.99,92618752
1785014497.947,28.03,60.73,153.87,92618752
1785014498.947,29.03,62.39,165.99,92635136
1785014499.948,30.032,63.99,159.81,92651520
1785014500.955,31.038,65.7,169.85,92241920
1785014501.955,32.038,67.36,165.98,92241920
1785014502.955,33.039,68.97,160.99,92241920
1785014503.955,34.039,70.61,163.99,92241920
1785014504.955,35.039,72.23,161.98,92291072
1785014505.955,36.039,73.85,161.98,92291072
1785014506.957,37.04,75.48,162.76,92291072
1785014507.957,38.04,77.08,159.99,81952768
1785014508.962,39.045,78.78,169.19,81444864
1785014509.971,40.055,80.4,160.47,81969152
1785014510.971,41.055,82.07,166.94,81985536
1785014511.975,42.059,83.77,169.37,82378752
1785014512.977,43.061,85.48,170.68,82411520
1785014513.977,44.061,87.1,162.0,82411520
1785014514.977,45.061,88.72,161.99,82411520
1785014515.981,46.065,90.46,173.26,82411520
1785014516.981,47.065,92.17,170.99,82411520
1785014517.981,48.065,93.91,173.99,82395136
1785014518.982,49.065,95.58,166.99,81838080
1785014519.982,50.065,97.28,169.99,81838080
1785014520.982,51.065,98.98,169.93,81838080
1785014521.984,52.068,100.66,167.6,82837504
1785014522.994,53.078,102.39,171.28,82886656
1785014523.994,54.078,104.07,167.99,82919424
1785014524.995,55.078,105.75,167.97,82903040
1785014525.995,56.079,107.49,173.93,82886656
1785014526.995,57.079,109.1,161.0,82903040
1785014527.995,58.079,110.73,162.94,82903040
1785014529.0,59.084,112.37,163.2,82935808
1785014530.005,60.089,113.94,156.25,82935808
