ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785014210.844,0.0,15.69,,91291648
1785014211.844,1.0,17.19,149.99,91406336
1785014212.844,2.0,18.75,155.99,91095040
1785014213.844,3.0,20.34,158.98,90537984
1785014214.845,4.001,21.94,159.86,90537984
1785014215.845,5.001,23.51,156.98,93536256
1785014216.845,6.001,25.13,161.99,93519872
1785014217.848,7.004,26.77,163.52,91127808
1785014218.849,8.005,28.37,159.96,91308032
1785014219.849,9.005,29.95,157.99,91324416
1785014220.85,10.005,31.5,154.88,91586560
1785014221.85,11.005,33.06,156.0,91963392
1785014222.85,12.006,34.65,158.98,92356608
1785014223.85,13.006,36.22,156.99,92356608
1785014224.85,14.006,37.76,153.89,92209152
1785014225.851,15.006,39.33,156.97,91979776
1785014226.851,16.007,40.93,159.99,91439104
1785014227.851,17.007,42.52,158.87,91750400
1785014228.852,18.007,44.14,161.99,92045312
1785014229.852,19.007,45.75,160.99,92045312
1785014230.852,20.008,47.3,154.98,92061696
1785014231.853,21.008,48.93,162.86,92209152
1785014232.853,22.009,50.54,160.95,93077504
1785014233.853,23.009,52.11,156.91,93126656
1785014234.854,24.01,53.68,156.95,93126656
1785014235.857,25.012,55.22,153.56,93126656
1785014236.857,26.013,56.79,156.98,93126656
1785014237.857,27.013,58.4,160.97,93126656
1785014238.857,28.013,59.98,157.99,93880320
1785014239.857,29.013,61.64,165.98,91848704
1785014240.864,30.02,63.16,151.01,93044736
1785014241.864,31.02,64.74,157.95,93814784
1785014242.864,32.02,66.29,154.98,93798400
1785014243.864,33.02,67.84,154.98,93814784
1785014244.865,34.02,69.43,158.95,93814784
1785014245.865,35.021,71.0,156.99,93863936
1785014246.867,36.023,72.58,157.68,93896704
1785014247.867,37.023,74.12,153.99,93929472
1785014248.867,38.023,75.66,153.95,93732864
1785014249.867,39.023,77.33,166.99,91602944
1785014250.868,40.024,78.89,155.84,91897856
1785014251.868,41.024,80.49,159.99,91996160
1785014252.869,42.025,82.09,159.89,91914240
1785014253.869,43.025,83.62,152.99,93650944
1785014254.869,44.025,85.21,158.97,93552640
1785014255.874,45.03,86.81,159.25,93569024
1785014256.874,46.03,88.37,155.99,93257728
1785014257.874,47.03,89.98,160.96,92061696
1785014258.874,48.03,91.65,166.99,92553216
1785014259.874,49.03,93.3,164.98,92553216
1785014260.875,50.03,94.98,167.97,91619328
1785014261.875,51.031,96.58,159.94,91668480
1785014262.879,52.035,98.19,160.36,91897856
1785014263.882,53.038,99.79,159.47,91930624
1785014264.886,54.042,101.39,159.4,92241920
1785014265.886,55.042,102.94,154.96,92274688
1785014266.886,56.042,104.45,151.0,96305152
1785014267.886,57.042,106.04,158.98,96305152
1785014268.887,58.043,107.65,160.93,96305152
1785014269.887,59.043,109.26,160.98,96305152
1785014270.892,60.048,110.91,164.17,92307456
