ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785016910.37,0.0,4.69,,58589184
1785016911.37,1.0,5.16,47.0,58589184
1785016912.37,2.0,5.63,47.0,58621952
1785016913.373,3.003,6.07,43.86,58621952
1785016914.374,4.004,6.58,50.94,58621952
1785016915.375,5.005,7.05,46.97,58621952
1785016916.375,6.005,7.59,54.0,58392576
1785016917.376,7.006,8.04,44.94,58392576
1785016918.376,8.006,8.51,47.0,58621952
1785016919.378,9.008,8.97,45.93,58621952
1785016920.378,10.008,9.43,46.0,58736640
1785016921.378,11.009,9.88,44.97,58736640
1785016922.378,12.009,10.34,46.0,58933248
1785016923.379,13.009,10.8,45.99,59015168
1785016924.379,14.009,11.26,45.99,59031552
1785016925.379,15.009,11.72,46.0,59031552
1785016926.38,16.01,12.21,48.96,59031552
1785016927.38,17.01,12.71,49.99,54657024
1785016928.387,18.017,13.19,47.67,55033856
1785016929.387,19.017,13.64,45.0,55148544
1785016930.387,20.017,14.12,48.0,55246848
1785016931.391,21.021,14.58,45.82,55328768
1785016932.397,22.027,15.06,47.7,55345152
1785016933.397,23.027,15.53,46.99,55345152
1785016934.397,24.028,15.99,45.99,55345152
1785016935.398,25.028,16.46,46.99,55361536
1785016936.405,26.035,16.93,46.68,55361536
1785016937.405,27.035,17.41,47.99,55590912
1785016938.405,28.035,17.9,49.0,55590912
1785016939.407,29.037,18.36,45.91,55590912
1785016940.407,30.037,18.79,43.0,55590912
1785016941.407,31.037,19.24,44.99,55607296
1785016942.408,32.038,19.68,43.97,55607296
1785016943.409,33.039,20.11,42.93,55607296
1785016944.41,34.04,20.54,42.98,55607296
1785016945.41,35.04,20.99,44.98,55607296
1785016946.415,36.045,21.42,42.8,55640064
1785016947.415,37.045,21.84,41.99,55640064
1785016948.415,38.045,22.36,52.0,55558144
1785016949.417,39.047,22.78,41.93,55558144
1785016950.42,40.05,23.21,42.87,55558144
1785016951.42,41.051,23.63,41.98,55558144
1785016952.421,42.051,24.07,43.98,55558144
1785016953.423,43.053,24.49,41.9,55558144
1785016954.423,44.053,24.91,42.0,55558144
1785016955.424,45.054,25.32,40.97,55558144
1785016956.425,46.055,25.74,41.96,55558144
1785016957.425,47.055,26.14,39.98,55558144
1785016958.425,48.056,26.57,43.0,55558144
1785016959.426,49.056,27.05,47.99,54935552
1785016960.426,50.056,27.47,41.99,55197696
1785016961.426,51.056,27.9,42.99,55197696
1785016962.427,52.057,28.33,42.97,55214080
1785016963.427,53.057,28.74,41.0,56147968
1785016964.428,54.058,29.16,41.96,56147968
1785016965.428,55.058,29.57,40.99,56147968
1785016966.433,56.063,30.0,42.8,56147968
1785016967.438,57.068,30.42,41.79,56147968
1785016968.44,58.07,30.85,42.9,56147968
1785016969.44,59.071,31.28,42.99,56147968
