ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785082218.108,0.0,12.068,,81170432
1785082219.184,1.077,14.0917,187.97,81133568
1785082221.191,3.083,16.2392,107.02,80891904
1785082223.195,5.087,18.328,104.24,80527360
1785082225.198,7.09,20.3868,102.77,80797696
1785082227.202,9.095,22.4725,104.06,80781312
1785082229.207,11.1,24.56,104.12,81080320
1785082231.214,13.107,26.6531,104.3,80732160
1785082233.224,15.116,28.7052,102.12,80736256
1785082235.227,17.119,30.7647,102.8,80809984
1785082237.23,19.123,32.8446,103.82,81494016
1785082239.246,21.138,34.9416,104.05,80920576
1785082241.243,23.136,37.0093,103.51,80789504
1785082243.25,25.142,39.1195,105.16,81158144
1785082245.257,27.15,41.189,103.1,81281024
1785082247.261,29.153,43.2931,105.0,80953344
1785082249.268,31.16,45.3583,102.91,80814080
1785082251.272,33.164,47.4026,102.02,81149952
1785082253.277,35.169,49.4806,103.62,79101952
1785082255.283,37.175,51.5462,102.99,79855616
1785082257.287,39.18,53.6809,106.49,79876096
1785082259.293,41.185,55.7309,102.23,79761408
1785082261.298,43.19,57.7922,102.79,79388672
1785082263.302,45.195,59.8359,101.96,76165120
1785082265.308,47.2,61.9403,104.94,76537856
1785082267.321,49.214,64.0222,103.4,76525568
1785082269.323,51.215,66.0739,102.52,76595200
1785082271.328,53.22,68.1152,101.81,76644352
1785082273.337,55.23,70.17,102.24,76541952
1785082275.343,57.236,72.2849,105.44,76767232
1785082277.35,59.243,73.1343,42.32,69861376
