ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785100258.63,0.0,7.98,,156762112
1785100259.63,1.0,8.7,71.99,156827648
1785100260.635,2.005,9.41,70.67,156942336
1785100261.641,3.01,10.14,72.61,157007872
1785100262.642,4.012,10.87,72.86,154796032
1785100263.648,5.017,11.62,74.61,150962176
1785100264.65,6.019,12.42,79.84,150994944
1785100265.654,7.024,13.1,67.72,150929408
1785100266.654,8.024,14.15,104.99,150978560
1785100267.658,9.028,15.66,150.41,121192448
1785100268.66,10.03,16.46,79.84,146915328
1785100269.661,11.031,17.36,89.9,153993216
1785100270.661,12.031,18.19,82.96,153878528
1785100271.667,13.036,19.12,92.52,161300480
1785100272.67,14.039,19.95,82.74,168837120
1785100273.674,15.043,20.77,81.68,170917888
1785100274.677,16.047,21.62,84.68,173080576
1785100275.683,17.052,22.45,82.56,176898048
1785100276.687,18.056,23.32,86.66,177766400
1785100277.689,19.059,24.1,77.8,185253888
1785100278.694,20.064,25.0,89.57,186761216
1785100279.699,21.069,25.89,88.56,197033984
1785100280.702,22.071,26.73,83.78,198279168
1785100281.707,23.077,27.77,103.4,202981376
1785100282.71,24.08,28.82,104.68,223346688
1785100283.718,25.088,29.54,71.47,191840256
1785100284.721,26.091,30.32,77.74,202637312
1785100285.725,27.095,31.01,68.74,208322560
1785100286.727,28.096,31.99,97.84,226754560
1785100287.733,29.103,32.61,61.6,188088320
1785100288.733,30.103,33.37,75.97,224067584
1785100289.734,31.104,34.09,71.97,222478336
1785100290.735,32.105,34.99,89.89,229408768
1785100291.739,33.109,35.84,84.67,234176512
1785100292.744,34.114,37.03,118.41,242827264
1785100293.744,35.114,38.8,176.99,230653952
1785100294.744,36.114,39.6,79.97,230211584
1785100295.745,37.115,40.42,81.95,259080192
1785100296.75,38.12,41.32,89.54,248119296
1785100297.751,39.121,42.33,100.88,253984768
1785100298.754,40.123,43.26,92.79,264994816
1785100299.756,41.126,44.2,93.75,266092544
1785100300.758,42.128,45.3,109.81,265617408
1785100301.763,43.133,46.3,99.52,275857408
1785100302.763,44.133,47.33,102.93,289210368
1785100303.765,45.135,48.28,94.82,280215552
1785100304.771,46.141,49.26,97.42,280248320
1785100305.772,47.142,50.14,87.94,283574272
1785100306.773,48.142,51.15,100.93,286490624
1785100307.775,49.144,52.06,90.82,288571392
1785100308.778,50.148,52.79,72.76,296271872
1785100309.778,51.148,53.48,68.98,300531712
1785100310.782,52.152,54.44,95.65,301236224
1785100311.786,53.155,55.38,93.66,304234496
1785100312.789,54.159,56.41,102.66,312967168
1785100313.79,55.16,57.4,98.88,313638912
1785100314.797,56.166,58.35,94.38,314753024
1785100315.798,57.168,59.17,81.89,322207744
1785100316.798,58.168,60.33,115.99,314212352
1785100317.798,59.168,62.43,209.96,282132480
1785100318.799,60.169,63.39,95.9,259817472
