ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785100346.359,0.0,8.82,,211173376
1785100347.363,1.004,9.5,67.76,211255296
1785100348.365,2.005,10.14,63.89,211337216
1785100349.365,3.006,10.8,65.96,211369984
1785100350.368,4.008,11.4,59.85,211419136
1785100351.369,5.01,12.08,67.91,211435520
1785100352.371,6.011,12.85,76.88,211435520
1785100353.375,7.016,13.64,78.62,211501056
1785100354.378,8.018,14.54,89.81,211550208
1785100355.379,9.019,15.24,69.92,211566592
1785100356.385,10.025,16.04,79.5,211566592
1785100357.389,11.03,16.8,75.7,211599360
1785100358.394,12.035,17.57,76.61,211714048
1785100359.397,13.037,18.29,71.81,211845120
1785100360.397,14.037,19.35,105.98,211927040
1785100361.401,15.042,20.93,157.36,212025344
1785100362.402,16.042,21.71,77.94,212058112
1785100363.408,17.048,22.59,87.46,212074496
1785100364.413,18.053,23.5,90.58,212189184
1785100365.42,19.06,24.21,70.48,212221952
1785100366.42,20.061,24.96,74.96,198443008
1785100367.425,21.066,25.87,90.54,206110720
1785100368.43,22.071,26.86,98.52,238632960
1785100369.436,23.077,27.76,89.46,238960640
1785100370.443,24.083,28.6,83.49,239091712
1785100371.448,25.088,29.57,96.49,234749952
1785100372.452,26.093,30.61,103.54,231915520
1785100373.453,27.094,31.3,68.95,232095744
1785100374.454,28.094,32.16,85.95,242155520
1785100375.457,29.097,33.03,86.74,240484352
1785100376.458,30.099,33.91,87.88,245268480
1785100377.463,31.104,34.76,84.56,245317632
1785100378.467,32.108,35.61,84.66,262504448
1785100379.468,33.108,36.45,83.95,267550720
1785100380.469,34.11,37.38,92.85,267599872
1785100381.473,35.113,38.33,94.67,267714560
1785100382.478,36.118,39.24,90.55,268402688
1785100383.479,37.12,40.07,82.89,289701888
1785100384.481,38.121,41.71,163.71,289751040
1785100385.481,39.122,43.12,140.99,258719744
1785100386.482,40.122,43.9,77.93,226508800
1785100387.485,41.126,44.77,86.7,251920384
1785100388.489,42.13,45.94,116.55,270663680
1785100389.49,43.131,46.67,72.92,270893056
1785100390.497,44.138,47.8,112.22,287293440
1785100391.5,45.14,48.88,107.72,302055424
1785100392.503,46.143,49.76,87.75,302071808
1785100393.505,47.146,50.7,93.76,323796992
1785100394.506,48.147,51.62,91.93,319111168
1785100395.511,49.151,52.45,82.6,323846144
1785100396.514,50.155,53.36,90.67,311934976
1785100397.519,51.159,54.38,101.59,312000512
1785100398.519,52.16,55.36,97.95,315850752
1785100399.522,53.162,56.42,105.73,317161472
1785100400.523,54.163,57.45,102.87,319602688
1785100401.527,55.167,58.43,97.61,316637184
1785100402.531,56.172,59.28,84.62,321912832
1785100403.537,57.177,60.28,99.46,349978624
1785100404.539,58.179,61.35,106.77,334725120
1785100405.543,59.183,62.19,83.66,340574208
1785100406.544,60.185,63.07,87.87,346701824
1785100407.548,61.188,63.85,77.73,345751552
