ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785101038.509,0.0,22.1949,,89403392
1785101039.797,1.288,26.1272,305.41,98594816
1785101041.814,3.305,30.1828,201.07,99627008
1785101043.824,5.315,34.4542,212.48,104144896
1785101045.854,7.344,38.8491,216.54,124252160
1785101047.871,9.361,43.3292,222.11,115179520
1785101049.943,11.434,47.6298,207.52,125186048
1785101051.956,13.446,52.3975,236.92,148508672
1785101053.969,15.46,57.0,228.55,137805824
1785101056.004,17.494,61.697,230.9,143273984
1785101058.046,19.536,66.2847,224.65,131198976
1785101060.041,21.532,70.2485,198.63,146358272
1785101062.059,23.55,75.0048,235.73,145178624
1785101064.082,25.572,79.4249,218.51,138113024
1785101066.132,27.623,84.1167,228.83,148922368
1785101068.185,29.675,88.5842,217.66,150827008
1785101070.235,31.725,93.2276,226.52,162271232
1785101072.252,33.743,97.5369,213.55,162578432
1785101074.266,35.756,102.1487,229.08,169656320
1785101076.315,37.805,107.1162,242.42,166748160
1785101078.329,39.82,112.2845,256.58,179851264
1785101080.405,41.896,117.4277,247.74,183717888
1785101082.446,43.936,122.5981,253.41,189939712
1785101084.628,46.118,128.123,253.18,207331328
1785101086.705,48.195,133.8163,274.12,201940992
1785101088.721,50.211,138.0386,209.47,188993536
1785101090.837,52.327,143.4347,255.0,220614656
1785101092.868,54.359,148.9543,271.67,241979392
1785101094.916,56.407,154.6373,277.53,223141888
1785101097.004,58.494,159.472,231.55,228757504
1785101098.947,60.437,159.5367,3.33,195760128
