ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785100169.029,0.0,8.74,,142917632
1785100170.03,1.001,9.4,65.94,142950400
1785100171.032,2.003,10.18,77.82,141164544
1785100172.038,3.01,10.93,74.53,140181504
1785100173.04,4.012,11.62,68.86,141213696
1785100174.05,5.021,12.36,73.29,141230080
1785100175.051,6.023,13.09,72.9,141279232
1785100176.052,7.024,13.98,88.9,138133504
1785100177.055,8.027,15.06,107.68,139182080
1785100178.057,9.029,15.84,77.86,141754368
1785100179.063,10.034,16.67,82.55,156631040
1785100180.067,11.038,17.45,77.67,172195840
1785100181.074,12.045,18.24,78.48,172310528
1785100182.077,13.048,19.08,83.73,167690240
1785100183.077,14.049,19.96,87.96,180715520
1785100184.079,15.051,20.76,79.85,178782208
1785100185.085,16.057,21.71,94.43,189087744
1785100186.09,17.062,22.37,65.67,188579840
1785100187.092,18.063,23.11,73.9,199950336
1785100188.098,19.069,23.92,80.48,211255296
1785100189.1,20.071,24.57,64.9,214286336
1785100190.102,21.073,25.45,87.8,262324224
1785100191.108,22.079,26.38,92.45,239566848
1785100192.11,23.081,27.89,150.7,255868928
1785100193.11,24.081,29.35,145.98,226361344
1785100194.11,25.082,30.1,74.98,202358784
1785100195.115,26.087,31.0,89.54,247693312
1785100196.122,27.093,31.94,93.4,254803968
1785100197.127,28.098,32.66,71.65,171474944
1785100198.129,29.1,33.3,63.88,257736704
1785100199.13,30.101,34.12,81.9,258310144
1785100200.131,31.102,34.98,85.92,268255232
1785100201.134,32.105,35.87,88.74,273776640
1785100202.138,33.109,36.74,86.65,274726912
1785100203.143,34.115,37.66,91.5,288784384
1785100204.143,35.115,38.63,96.97,288899072
1785100205.149,36.12,39.46,82.54,295878656
1785100206.154,37.125,40.32,85.57,312770560
1785100207.156,38.128,41.25,92.79,306364416
1785100208.16,39.132,42.18,92.63,307036160
1785100209.163,40.134,43.1,91.79,306102272
1785100210.165,41.137,43.91,80.77,308576256
1785100211.169,42.14,44.93,101.68,341377024
1785100212.174,43.146,45.75,81.53,333692928
1785100213.177,44.149,46.67,91.72,343572480
1785100214.184,45.156,47.48,80.44,345407488
1785100215.19,46.161,48.25,76.58,348127232
1785100216.19,47.162,49.18,92.93,365117440
1785100217.197,48.168,49.96,77.51,377290752
1785100218.198,49.17,50.92,95.85,381042688
1785100219.199,50.17,52.1,117.98,378257408
1785100220.204,51.175,54.39,227.86,357007360
1785100221.204,52.176,55.14,74.95,297664512
1785100222.207,53.178,56.0,85.78,338608128
1785100223.21,54.182,56.91,90.69,386531328
1785100224.215,55.186,57.92,100.56,374439936
1785100225.217,56.189,58.93,100.74,402898944
1785100226.218,57.189,59.97,103.9,394231808
1785100227.222,58.194,60.9,92.61,342278144
1785100228.223,59.194,61.88,97.92,354811904
1785100229.223,60.195,62.75,86.98,371916800
1785100230.226,61.197,63.77,101.73,395902976
