ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785020425.175,0.0,13.7458,,24838144
1785020426.224,1.049,16.1921,233.26,23805952
1785020428.227,3.052,18.6877,124.58,24424448
1785020430.237,5.062,21.3935,134.62,23461888
1785020432.24,7.065,23.9094,125.6,24625152
1785020434.245,9.07,26.4344,125.94,22597632
1785020436.25,11.075,28.9587,125.9,24539136
1785020438.255,13.079,31.5466,129.11,23683072
1785020440.259,15.083,34.1506,129.93,24244224
1785020442.27,17.095,36.6871,126.12,24834048
1785020444.272,19.096,39.212,126.15,23748608
1785020446.276,21.101,41.82,130.1,25845760
1785020448.28,23.105,44.2988,123.68,23724032
1785020450.284,25.109,46.7909,124.37,23207936
1785020452.291,27.116,49.2897,124.5,24006656
1785020454.297,29.122,51.7806,124.18,24096768
1785020456.302,31.127,54.3045,125.88,23351296
1785020458.306,33.131,56.7444,121.75,24694784
1785020460.311,35.135,59.225,123.74,23359488
1785020462.315,37.14,61.8023,128.57,24494080
1785020464.321,39.146,64.3238,125.71,23384064
1785020466.326,41.15,66.8809,127.58,24993792
1785020468.331,43.156,69.493,130.22,23797760
1785020470.335,45.16,72.069,128.55,26394624
1785020472.339,47.164,74.6259,127.59,24473600
1785020474.344,49.168,77.1706,126.96,25849856
1785020476.349,51.173,79.7256,127.44,24350720
1785020478.352,53.177,82.2344,125.2,25534464
1785020480.357,55.182,84.8051,128.24,26427392
1785020482.363,57.187,87.3645,127.6,26357760
1785020484.366,59.191,88.4942,56.38,25534464
