ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785004269.732,0.0,19.6292,,90038272
1785004270.823,1.091,23.1351,321.34,87736320
1785004272.825,3.093,26.6725,176.7,87744512
1785004274.834,5.101,30.2029,175.78,87449600
1785004276.839,7.107,33.8006,179.42,89079808
1785004278.849,9.117,37.4762,182.85,95977472
1785004280.995,11.263,41.2995,178.14,90456064
1785004282.911,13.178,44.8853,187.19,90685440
1785004284.897,15.165,48.4265,178.28,90259456
1785004286.9,17.168,52.0276,179.8,90271744
1785004288.905,19.173,55.8706,191.64,91508736
1785004290.939,21.207,59.6165,184.17,91054080
1785004292.94,23.208,63.2187,180.04,90812416
1785004294.944,25.212,66.8996,183.69,92200960
1785004296.965,27.233,70.5875,182.41,91963392
1785004298.969,29.236,74.3584,188.24,88764416
1785004300.983,31.251,77.9592,178.74,92114944
1785004302.984,33.252,81.6839,186.12,91783168
1785004304.987,35.255,85.261,178.64,91516928
1785004306.996,37.264,88.8223,177.23,91910144
1785004309.001,39.268,92.3925,178.12,91815936
1785004311.006,41.274,96.0463,182.21,91865088
1785004313.022,43.29,99.6521,178.86,91246592
1785004315.04,45.308,103.2106,176.34,91656192
1785004317.035,47.302,106.7929,179.58,91734016
1785004319.057,49.324,110.3893,177.86,91832320
1785004321.053,51.321,114.0083,181.29,80998400
1785004323.069,53.337,117.6165,178.93,80699392
1785004325.077,55.345,121.5822,197.5,81113088
1785004327.101,57.369,125.2207,179.8,82079744
1785004329.102,59.37,126.4121,59.55,74821632
