ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785086227.624,0.0,14.95,,101941248
1785086228.625,1.002,16.06,110.83,99745792
1785086229.626,2.002,17.25,118.92,115359744
1785086230.626,3.002,18.81,155.99,113246208
1785086231.626,4.002,20.45,163.99,113246208
1785086232.63,5.006,22.02,156.37,113328128
1785086233.634,6.01,23.69,166.35,113328128
1785086234.634,7.01,25.35,165.99,103530496
1785086235.634,8.011,26.91,155.97,103858176
1785086236.635,9.011,28.52,160.93,103858176
1785086237.635,10.011,30.14,161.92,103858176
1785086238.636,11.013,31.75,160.81,103858176
1785086239.636,12.013,33.38,162.99,103874560
1785086240.637,13.013,34.98,159.95,103874560
1785086241.637,14.013,36.59,160.99,103874560
1785086242.641,15.017,38.16,156.32,103874560
1785086243.642,16.018,39.74,157.85,103874560
1785086244.642,17.018,41.4,165.99,103923712
1785086245.643,18.019,43.05,164.88,103923712
1785086246.643,19.019,44.63,157.99,103923712
1785086247.643,20.02,46.2,156.96,103923712
1785086248.644,21.021,47.85,164.8,103923712
1785086249.645,22.021,49.49,163.97,103923712
1785086250.645,23.021,51.09,159.99,103923712
1785086251.647,24.023,52.71,161.69,103956480
1785086252.649,25.025,54.34,162.63,103956480
1785086253.654,26.03,55.92,157.25,103956480
1785086254.654,27.03,57.58,165.99,103956480
1785086255.656,28.033,59.22,163.54,103825408
1785086256.659,29.035,60.86,163.56,103841792
1785086257.659,30.035,62.47,160.99,103841792
1785086258.659,31.036,64.05,157.98,103858176
1785086259.66,32.036,65.65,159.95,103858176
1785086260.66,33.037,67.23,157.9,103890944
1785086261.662,34.038,68.76,152.7,103890944
1785086262.662,35.039,70.39,162.99,103890944
1785086263.662,36.039,71.93,153.99,103890944
1785086264.662,37.039,73.62,168.99,103858176
1785086265.662,38.039,75.19,156.99,101793792
1785086266.663,39.039,76.78,158.99,101810176
1785086267.663,40.039,78.37,158.98,101892096
1785086268.664,41.041,79.94,156.72,102006784
1785086269.665,42.041,81.54,159.98,102006784
1785086270.665,43.041,83.13,158.99,102006784
1785086271.667,44.043,84.7,156.65,102318080
1785086272.668,45.045,86.33,162.77,102318080
1785086273.668,46.045,87.93,159.98,102318080
1785086274.668,47.045,89.52,158.99,102334464
1785086275.669,48.045,91.12,159.98,101859328
1785086276.669,49.045,92.74,161.96,101842944
1785086277.669,50.045,94.3,155.99,101842944
1785086278.677,51.054,95.92,160.62,101842944
1785086279.678,52.054,97.5,157.97,101842944
1785086280.678,53.054,99.04,153.99,101842944
1785086281.678,54.054,100.64,159.99,101842944
1785086282.678,55.054,102.24,159.95,101842944
1785086283.678,56.055,103.85,160.97,101842944
1785086284.678,57.055,105.45,159.99,101842944
1785086285.678,58.055,107.03,157.99,101842944
1785086286.679,59.055,108.7,166.97,100712448
1785086287.682,60.058,110.3,159.49,101007360
