ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785014772.632,0.0,20.4173,,87756800
1785014773.733,1.101,24.2128,344.88,88752128
1785014775.738,3.106,27.9969,188.73,88444928
1785014777.749,5.117,31.7866,188.41,89067520
1785014779.75,7.118,35.6345,192.27,88141824
1785014781.77,9.137,39.4881,190.85,88162304
1785014783.769,11.137,43.2925,190.28,87920640
1785014785.776,13.144,47.1235,190.9,88866816
1785014787.785,15.153,50.9506,190.43,87584768
1785014789.799,17.167,54.7526,188.8,88780800
1785014791.811,19.179,58.7323,197.81,89415680
1785014793.82,21.188,62.627,193.85,88272896
1785014795.823,23.191,66.4779,192.27,88449024
1785014797.831,25.199,70.3621,193.4,88698880
1785014799.842,27.21,74.1811,189.91,88379392
1785014801.841,29.209,78.1018,196.13,87957504
1785014803.852,31.22,81.9525,191.55,89206784
1785014805.859,33.227,85.7375,188.58,89157632
1785014807.865,35.233,89.668,195.91,88903680
1785014809.872,37.24,93.5513,193.45,87158784
1785014811.875,39.243,97.5075,197.59,88489984
1785014813.884,41.252,101.39,193.19,88399872
1785014815.887,43.255,105.2889,194.73,88788992
1785014817.893,45.261,109.1749,193.69,88518656
1785014819.898,47.266,113.0393,192.72,87605248
1785014821.903,49.27,116.9716,196.19,87949312
1785014823.915,51.283,120.7219,186.38,88948736
1785014825.922,53.289,124.562,191.36,87363584
1785014827.925,55.293,128.3466,188.92,87908352
1785014829.929,57.297,132.0272,183.61,88817664
1785014831.934,59.301,133.5357,75.27,82452480
