ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785085881.529,0.0,4.69,,151404544
1785085882.529,1.0,5.42,72.98,151846912
1785085883.53,2.001,6.61,118.9,136888320
1785085884.532,3.003,7.04,42.91,139935744
1785085885.535,4.006,7.46,41.89,139935744
1785085886.535,5.006,7.88,41.99,137494528
1785085887.54,6.011,8.24,35.82,128974848
1785085888.544,7.016,8.7,45.8,128745472
1785085889.55,8.021,9.16,45.76,135708672
1785085890.554,9.025,9.75,58.76,139624448
1785085891.555,10.027,10.22,46.92,151109632
1785085892.556,11.027,10.77,54.95,144850944
1785085893.557,12.028,11.15,37.97,149241856
1785085894.558,13.029,11.6,44.96,155025408
1785085895.559,14.031,12.03,42.93,163790848
1785085896.561,15.032,12.44,40.94,166543360
1785085897.562,16.033,12.98,53.95,167821312
1785085898.566,17.037,13.47,48.8,210075648
1785085899.568,18.039,13.96,48.91,210386944
1785085900.572,19.043,14.43,46.79,204095488
1785085901.577,20.049,14.86,42.78,204390400
1785085902.585,21.057,15.35,48.61,200736768
1785085903.587,22.058,15.71,35.94,207208448
1785085904.593,23.064,16.27,55.69,217317376
1785085905.595,24.066,16.76,48.89,227655680
1785085906.596,25.067,17.2,43.98,230981632
1785085907.596,26.067,17.86,65.97,218824704
1785085908.597,27.068,19.45,158.88,211140608
1785085909.602,28.073,20.25,79.59,218120192
1785085910.606,29.078,20.89,63.72,242335744
1785085911.611,30.082,21.33,43.8,235929600
1785085912.613,31.084,21.79,45.92,217563136
1785085913.616,32.088,22.38,58.78,219758592
1785085914.619,33.091,22.86,47.85,231030784
1785085915.62,34.091,23.37,50.97,246923264
1785085916.625,35.097,24.0,62.67,245088256
1785085917.627,36.099,24.59,58.88,211058688
1785085918.635,37.107,24.84,24.8,158072832
1785085919.641,38.112,25.38,53.72,235847680
1785085920.643,39.114,26.05,66.86,296091648
1785085921.648,40.119,26.57,51.75,278462464
1785085922.653,41.124,27.26,68.65,264011776
1785085923.658,42.129,28.01,74.66,267747328
1785085924.662,43.133,28.58,56.75,251330560
1785085925.668,44.139,29.06,47.7,269238272
1785085926.67,45.142,29.56,49.89,278724608
1785085927.671,46.142,30.37,80.94,280100864
1785085928.676,47.147,31.09,71.66,293421056
1785085929.679,48.15,31.65,55.85,316178432
1785085930.687,49.158,32.4,74.39,263061504
1785085931.69,50.161,33.09,68.77,275890176
1785085932.691,51.162,33.51,41.96,247627776
1785085933.693,52.164,33.9,38.93,220184576
1785085934.697,53.168,34.74,83.63,240107520
1785085935.702,54.173,35.21,46.8,277856256
1785085936.703,55.174,35.79,57.91,269107200
1785085937.71,56.181,36.46,66.55,287899648
1785085938.712,57.183,37.07,60.85,259457024
1785085939.714,58.185,37.63,55.91,262963200
1785085940.717,59.188,38.35,71.78,292388864
1785085941.718,60.189,38.94,58.94,293470208
1785085942.723,61.194,39.31,36.81,282247168
