ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785060022.206,0.0,16.42,,97320960
1785060023.208,1.002,16.82,39.94,104333312
1785060024.208,2.002,17.29,47.0,111476736
1785060025.208,3.002,18.05,75.99,127713280
1785060026.212,4.006,19.13,107.54,126369792
1785060027.213,5.007,19.64,50.96,119373824
1785060028.218,6.012,20.07,42.78,120782848
1785060029.225,7.018,20.51,43.72,128040960
1785060030.225,8.019,21.36,84.98,152403968
1785060031.227,9.02,22.2,83.86,153501696
1785060032.231,10.025,22.67,46.78,153911296
1785060033.237,11.031,23.14,46.74,153272320
1785060034.242,12.035,23.76,61.71,160907264
1785060035.243,13.036,24.98,121.85,156286976
1785060036.247,14.041,25.62,63.71,159531008
1785060037.25,15.044,26.2,57.84,182452224
1785060038.255,16.049,26.77,56.73,182566912
1785060039.26,17.053,27.87,109.49,158564352
1785060040.263,18.056,28.42,54.85,201736192
1785060041.264,19.058,28.86,43.93,210354176
1785060042.268,20.061,29.48,61.78,209977344
1785060043.27,21.064,30.84,135.68,190611456
1785060044.273,22.066,31.34,49.87,190529536
1785060045.273,23.066,31.83,48.99,198180864
1785060046.273,24.067,32.52,68.98,213614592
1785060047.276,25.069,33.67,114.68,186662912
1785060048.278,26.071,34.24,56.89,193658880
1785060049.283,27.077,34.83,58.66,243482624
1785060050.29,28.084,35.41,57.61,212320256
1785060051.29,29.084,36.64,122.98,208896000
1785060052.291,30.085,37.49,84.92,208355328
1785060053.304,31.098,38.14,64.19,206307328
1785060054.305,32.099,38.87,72.91,219676672
1785060055.307,33.101,39.73,85.83,220282880
1785060056.307,34.101,40.76,102.97,207372288
1785060057.311,35.104,41.46,69.76,229965824
1785060058.311,36.105,42.09,62.99,231882752
1785060059.315,37.109,42.79,69.71,238272512
1785060060.318,38.112,44.16,136.58,229638144
1785060061.324,39.117,44.69,52.71,226459648
1785060062.328,40.122,45.36,66.71,279330816
1785060063.332,41.125,45.92,55.79,344047616
1785060064.334,42.128,47.34,141.65,276496384
1785060065.336,43.129,47.84,49.93,278659072
1785060066.342,44.136,48.43,58.64,247234560
1785060067.346,45.139,49.22,78.7,270336000
1785060068.349,46.142,49.93,70.79,239779840
1785060069.351,47.145,51.14,120.73,261750784
1785060070.351,48.145,52.07,92.96,258932736
1785060071.353,49.146,52.64,56.93,335986688
1785060072.366,50.16,53.46,80.9,300236800
1785060073.369,51.163,54.4,93.69,311427072
1785060074.37,52.163,55.47,106.95,329383936
1785060075.373,53.167,56.44,96.67,278724608
1785060076.375,54.168,57.1,65.9,293847040
1785060077.377,55.17,57.63,52.89,299401216
1785060078.378,56.172,58.36,72.91,356761600
1785060079.383,57.176,59.03,66.67,334774272
1785060080.389,58.182,60.54,150.11,273039360
1785060081.392,59.185,61.19,64.8,305119232
1785060082.393,60.186,61.67,47.96,281296896
1785060083.393,61.187,61.73,6.0,75726848
1785060084.395,62.188,61.87,13.98,143654912
