ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785100852.265,0.0,22.7384,,92319744
1785100853.478,1.213,26.5621,315.17,105897984
1785100855.521,3.256,30.494,192.48,111169536
1785100857.529,5.264,34.8122,215.05,117686272
1785100859.554,7.289,39.1172,212.54,126758912
1785100861.594,9.33,43.683,223.78,140627968
1785100863.643,11.378,48.1812,219.57,152281088
1785100865.654,13.389,52.7317,226.29,151691264
1785100867.678,15.413,57.2975,225.59,156438528
1785100869.706,17.442,61.1816,191.48,135921664
1785100871.751,19.487,65.4824,210.33,137560064
1785100873.764,21.499,69.7071,209.91,166633472
1785100875.775,23.511,74.19,222.86,143147008
1785100877.808,25.544,78.6795,220.84,150118400
1785100879.85,27.585,83.4114,231.81,152965120
1785100881.887,29.622,87.998,225.13,162992128
1785100883.935,31.67,91.889,189.98,144330752
1785100885.96,33.695,96.299,217.81,145743872
1785100888.032,35.767,101.0625,229.9,171147264
1785100890.036,37.771,105.7945,236.09,148893696
1785100892.053,39.788,110.4589,231.25,160772096
1785100894.105,41.841,115.4002,240.74,180047872
1785100896.133,43.869,120.0844,230.99,146927616
1785100898.154,45.89,124.7671,231.7,182165504
1785100900.23,47.966,130.0543,254.7,188522496
1785100902.261,49.997,135.6825,277.07,191430656
1785100904.33,52.065,140.9141,252.94,161619968
1785100906.344,54.079,145.9979,252.45,181727232
1785100908.446,56.181,151.0489,240.25,165335040
1785100910.472,58.207,156.5537,271.74,193150976
1785100912.477,60.212,156.6807,6.34,179363840
