ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785019017.074,0.0,2.9274,,106602496
1785019018.126,1.052,3.2742,32.97,109211648
1785019020.134,3.06,3.638,18.12,114151424
1785019022.144,5.069,4.0023,18.13,129495040
1785019024.161,7.087,4.3219,15.84,139431936
1785019026.173,9.099,4.5409,10.89,145989632
1785019028.183,11.109,4.7685,11.32,150462464
1785019030.2,13.126,4.9644,9.71,150519808
1785019032.217,15.142,5.1651,9.96,150319104
1785019034.248,17.174,5.3379,8.5,150892544
1785019036.263,19.189,5.5293,9.5,150413312
1785019038.282,21.207,5.7299,9.94,150441984
1785019040.289,23.214,5.9215,9.55,150528000
1785019042.314,25.24,6.1214,9.87,150495232
1785019044.337,27.262,6.3405,10.84,152920064
1785019046.346,29.271,6.5171,8.79,152973312
1785019048.366,31.291,6.7257,10.32,158883840
1785019050.368,33.294,6.9511,11.26,165560320
1785019052.387,35.313,7.2302,13.82,170164224
1785019054.404,37.33,7.419,9.36,169934848
1785019056.414,39.34,7.5886,8.44,169881600
1785019058.425,41.35,7.7869,9.86,169857024
1785019060.449,43.375,7.9757,9.33,170024960
1785019062.466,45.392,8.1779,10.02,170070016
1785019064.478,47.403,8.3745,9.78,169934848
1785019066.486,49.412,8.5669,9.58,169889792
1785019068.503,51.429,8.7467,8.91,169840640
1785019070.521,53.447,8.929,9.03,170233856
1785019072.527,55.452,9.1458,10.81,170041344
1785019074.547,57.472,9.3317,9.2,169955328
1785019076.564,59.49,9.4801,7.36,169779200
1785019078.583,61.508,9.7087,11.33,170139648
1785019080.605,63.531,9.8452,6.75,170192896
1785019082.611,65.536,10.009,8.16,170041344
1785019084.64,67.566,10.1923,9.03,170045440
1785019086.659,69.585,10.3984,10.21,158625792
