ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785027484.072,0.0,6.7781,,88932352
1785027485.299,1.227,8.2618,120.92,90136576
1785027487.471,3.399,9.8315,72.26,91348992
1785027489.757,5.685,11.2497,62.05,91250688
1785027491.776,7.703,12.556,64.71,98004992
1785027493.819,9.746,13.9343,67.46,108900352
1785027495.948,11.876,15.2723,62.84,115974144
1785027498.014,13.941,16.6443,66.42,126287872
1785027500.08,16.008,18.1911,74.84,140627968
1785027502.393,18.321,19.7967,69.43,147996672
1785027504.427,20.354,21.4191,79.78,166830080
1785027506.511,22.439,23.3811,94.13,169910272
1785027508.801,24.729,24.6701,56.28,190705664
1785027510.826,26.754,27.0239,116.26,198225920
1785027513.188,29.116,28.8786,78.52,200294400
1785027515.183,31.111,30.7006,91.31,222662656
1785027517.287,33.215,32.7248,96.23,224174080
1785027519.431,35.359,34.4624,81.04,224227328
1785027521.455,37.383,36.3297,92.27,230518784
1785027523.543,39.47,38.5197,104.89,230584320
1785027525.748,41.676,39.9392,64.37,231096320
1785027527.841,43.769,41.7753,87.73,230678528
1785027529.908,45.836,43.1923,68.56,230977536
1785027531.918,47.846,44.9716,88.53,230871040
1785027534.006,49.933,46.4754,72.03,230612992
1785027536.033,51.961,48.1177,81.01,230756352
1785027538.28,54.208,50.2936,96.84,233177088
1785027540.39,56.318,51.7144,67.34,233062400
1785027542.436,58.364,53.3918,81.97,233345024
1785027544.636,60.563,55.3564,89.32,235368448
1785027546.841,62.769,57.5347,98.77,235040768
1785027549.277,65.205,59.4954,80.48,235065344
1785027551.223,67.151,60.6799,60.87,220655616
