ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785008668.263,0.0,11.33,,94666752
1785008669.263,1.0,12.4,106.99,94715904
1785008670.264,2.0,13.56,115.98,94961664
1785008671.264,3.001,14.73,116.93,95748096
1785008672.265,4.001,15.78,104.94,95830016
1785008673.265,5.002,17.0,121.96,95846400
1785008674.265,6.002,18.26,125.96,95092736
1785008675.27,7.007,19.46,119.47,92323840
1785008676.27,8.007,20.64,117.99,92323840
1785008677.274,9.01,21.8,115.57,92340224
1785008678.274,10.011,22.99,118.98,92897280
1785008679.275,11.012,24.15,115.84,92913664
1785008680.275,12.012,25.36,120.99,93159424
1785008681.276,13.012,26.51,114.99,93175808
1785008682.278,14.015,27.69,117.7,93061120
1785008683.278,15.015,28.85,115.98,93077504
1785008684.278,16.015,29.98,112.99,92274688
1785008685.279,17.015,31.14,115.96,92192768
1785008686.279,18.015,32.27,113.0,92225536
1785008687.279,19.015,33.38,111.0,92340224
1785008688.281,20.017,34.55,116.75,91619328
1785008689.281,21.018,35.67,111.99,91734016
1785008690.281,22.018,36.76,108.99,91750400
1785008691.281,23.018,37.85,108.99,91750400
1785008692.282,24.019,38.99,113.85,91734016
1785008693.283,25.019,40.09,109.98,91734016
1785008694.283,26.019,41.19,109.99,91865088
1785008695.286,27.023,42.35,115.56,92160000
1785008696.291,28.027,43.47,111.54,92160000
1785008697.292,29.029,44.55,107.84,92389376
1785008698.292,30.029,45.62,106.99,93880320
1785008699.293,31.03,46.77,114.91,93880320
1785008700.293,32.03,47.83,105.99,93896704
1785008701.293,33.03,48.97,114.0,93896704
1785008702.293,34.03,50.21,123.96,93896704
1785008703.295,35.031,51.36,114.85,94846976
1785008704.297,36.033,52.64,127.75,95174656
1785008705.297,37.034,53.78,113.92,95158272
1785008706.3,38.036,55.12,133.71,93749248
1785008707.302,39.039,56.34,121.65,102875136
1785008708.302,40.039,57.46,111.99,102825984
1785008709.303,41.039,58.6,113.98,102858752
1785008710.307,42.044,59.81,120.44,94666752
1785008711.307,43.044,60.89,107.99,94650368
1785008712.307,44.044,61.98,109.0,94355456
1785008713.308,45.044,63.04,105.99,94404608
1785008714.311,46.047,64.13,108.65,94388224
1785008715.32,47.057,65.3,115.95,93487104
1785008716.32,48.057,66.43,112.98,93437952
1785008717.321,49.058,67.62,118.83,93126656
1785008718.327,50.064,68.7,107.36,93175808
1785008719.331,51.067,69.85,114.61,93192192
1785008720.331,52.068,71.0,114.98,93224960
1785008721.331,53.068,72.19,118.99,93241344
1785008722.331,54.068,73.38,118.98,93208576
1785008723.331,55.068,74.52,113.99,92995584
1785008724.332,56.068,75.66,113.97,92979200
1785008725.332,57.069,76.75,108.93,92979200
1785008726.333,58.069,77.91,115.96,92733440
1785008727.333,59.069,79.01,109.99,92864512
1785008728.333,60.07,80.19,117.97,93896704
