ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785071240.496,0.0,5.5559,,38436864
1785071241.606,1.11,6.4842,83.61,38432768
1785071243.616,3.12,7.3897,45.05,38432768
1785071245.618,5.122,8.2904,44.99,38658048
1785071247.627,7.131,9.2241,46.49,38658048
1785071249.629,9.133,10.1714,47.31,38400000
1785071251.636,11.14,11.0678,44.67,38653952
1785071253.648,13.152,11.9668,44.68,38658048
1785071255.656,15.16,12.9086,46.9,38653952
1785071257.663,17.167,13.8245,45.64,38653952
1785071259.669,19.173,14.7268,44.98,38408192
1785071261.678,21.182,15.5734,42.15,38391808
1785071263.683,23.187,16.4238,42.41,38400000
1785071265.69,25.194,17.2938,43.35,38395904
1785071267.694,27.198,18.151,42.78,38400000
1785071269.697,29.201,19.0632,45.53,38408192
1785071271.703,31.207,19.9419,43.8,38653952
1785071273.707,33.211,20.8446,45.03,38653952
1785071275.712,35.216,21.7225,43.79,38658048
1785071277.716,37.22,22.6164,44.61,38649856
1785071279.72,39.224,23.5646,47.32,38649856
1785071281.727,41.231,24.4429,43.75,38653952
1785071283.729,43.233,25.3252,44.07,36483072
1785071285.731,45.235,26.2733,47.34,36470784
1785071287.741,47.245,27.1518,43.72,36483072
1785071289.749,49.254,28.1268,48.54,36478976
1785071291.752,51.256,29.0173,44.47,36495360
1785071293.758,53.262,29.8887,43.44,36466688
1785071295.762,55.266,30.7802,44.49,36741120
1785071297.764,57.268,31.6281,42.35,36732928
1785071299.768,59.272,31.9351,15.32,35061760
