ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785059760.06,0.0,8.61,,148783104
1785059761.065,1.005,9.69,107.45,148799488
1785059762.067,2.007,10.13,43.93,126795776
1785059763.07,3.01,10.65,51.86,139509760
1785059764.07,4.01,11.67,101.99,139558912
1785059765.072,5.011,12.48,80.85,139558912
1785059766.073,6.012,13.04,55.94,152846336
1785059767.073,7.012,13.7,66.0,153239552
1785059768.077,8.016,14.75,104.59,153239552
1785059769.087,9.026,15.28,52.48,157745152
1785059770.088,10.028,15.82,53.92,163020800
1785059771.091,11.03,17.01,118.69,174653440
1785059772.099,12.039,17.72,70.38,192806912
1785059773.103,13.043,18.34,61.78,193118208
1785059774.106,14.046,19.24,89.73,191840256
1785059775.108,15.048,20.12,87.82,191840256
1785059776.109,16.048,20.85,72.95,192741376
1785059777.112,17.051,21.4,54.83,192561152
1785059778.113,18.052,22.49,108.9,192528384
1785059779.115,19.054,23.15,65.86,201424896
1785059780.116,20.056,23.67,51.91,201850880
1785059781.117,21.057,24.91,123.94,191381504
1785059782.121,22.061,25.67,75.66,190742528
1785059783.123,23.062,26.27,59.93,203472896
1785059784.123,24.063,26.89,61.96,203866112
1785059785.128,25.067,28.2,130.44,204226560
1785059786.132,26.072,28.76,55.75,201408512
1785059787.135,27.075,29.44,67.82,222543872
1785059788.137,28.077,30.48,103.79,222216192
1785059789.142,29.081,31.13,64.69,223264768
1785059790.143,30.083,31.74,60.89,236929024
1785059791.144,31.083,32.67,92.97,242270208
1785059792.146,32.085,33.69,101.8,224247808
1785059793.147,33.086,34.49,79.93,241942528
1785059794.149,34.089,35.2,70.84,242565120
1785059795.15,35.089,36.54,133.87,237813760
1785059796.151,36.091,37.12,57.94,276250624
1785059797.152,37.092,37.96,83.88,286507008
1785059798.157,38.097,39.08,111.48,285655040
1785059799.161,39.1,39.95,86.67,279019520
1785059800.161,40.101,40.61,66.0,283738112
1785059801.167,41.106,41.19,57.67,284606464
1785059802.168,42.107,42.62,142.87,285016064
1785059803.172,43.112,42.98,35.84,246775808
1785059804.174,44.114,43.8,81.8,267173888
1785059805.182,45.121,44.72,91.33,284901376
1785059806.182,46.122,45.3,57.96,316227584
1785059807.188,47.127,46.0,69.62,313966592
1785059808.188,48.128,46.69,68.97,314294272
1785059809.189,49.129,48.14,144.82,301285376
1785059810.194,50.134,48.74,59.72,305037312
1785059811.195,51.135,49.53,78.9,331808768
1785059812.196,52.135,50.49,95.96,342507520
1785059813.196,53.136,51.87,137.91,320077824
1785059814.201,54.141,52.52,64.69,277282816
1785059815.202,55.141,53.1,57.98,293437440
1785059816.202,56.142,53.97,86.97,326615040
1785059817.202,57.142,55.34,136.93,291061760
1785059818.209,58.149,56.15,80.49,369655808
1785059819.212,59.152,57.04,88.71,372391936
1785059820.214,60.153,57.79,74.88,373899264
