ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785073804.38,0.0,9.94,,101629952
1785073805.383,1.003,10.96,101.68,105758720
1785073806.383,2.003,11.91,94.99,105758720
1785073807.387,3.007,12.92,100.63,103120896
1785073808.387,4.007,13.98,106.0,103219200
1785073809.387,5.007,14.97,98.97,103219200
1785073810.387,6.007,16.03,105.99,103235584
1785073811.387,7.007,16.96,92.99,103235584
1785073812.387,8.008,17.88,91.99,103235584
1785073813.387,9.008,18.84,95.99,103235584
1785073814.387,10.008,19.87,102.99,98549760
1785073815.388,11.008,20.86,98.98,98549760
1785073816.388,12.008,21.83,96.95,98385920
1785073817.389,13.009,22.88,104.91,98254848
1785073818.389,14.009,23.87,98.99,98222080
1785073819.389,15.009,24.87,99.99,98222080
1785073820.389,16.009,25.86,98.99,98238464
1785073821.389,17.01,26.81,95.0,98254848
1785073822.389,18.01,27.74,93.0,98369536
1785073823.389,19.01,28.69,94.99,98369536
1785073824.389,20.01,29.65,96.0,98369536
1785073825.39,21.01,30.61,95.99,98369536
1785073826.39,22.01,31.57,96.0,98369536
1785073827.39,23.01,32.61,104.0,98369536
1785073828.39,24.01,33.63,102.0,97812480
1785073829.394,25.014,34.54,90.6,97812480
1785073830.394,26.015,35.47,92.99,97812480
1785073831.394,27.015,36.47,99.98,97812480
1785073832.395,28.015,37.43,95.99,97812480
1785073833.396,29.016,38.42,98.87,97845248
1785073834.396,30.016,39.41,98.99,97845248
1785073835.396,31.016,40.4,98.99,97845248
1785073836.396,32.016,41.39,98.99,97894400
1785073837.396,33.017,42.39,99.98,98025472
1785073838.396,34.017,43.38,98.99,98025472
1785073839.397,35.017,44.47,108.95,97894400
1785073840.407,36.027,45.45,97.03,98058240
1785073841.407,37.027,46.45,100.0,98058240
1785073842.407,38.027,47.43,97.98,98058240
1785073843.407,39.028,48.4,96.99,98074624
1785073844.407,40.028,49.39,99.0,98074624
1785073845.407,41.028,50.36,96.99,98074624
1785073846.408,42.028,51.32,95.99,98074624
1785073847.408,43.028,52.31,99.0,98074624
1785073848.408,44.028,53.27,95.99,98074624
1785073849.408,45.028,54.3,102.99,98025472
1785073850.408,46.028,55.31,101.0,98025472
1785073851.408,47.028,56.29,97.97,98025472
1785074752.526,948.147,57.02,0.08,98123776
1785074753.527,949.147,58.05,102.94,106184704
1785074754.536,950.156,59.15,109.06,103399424
1785074755.536,951.156,60.21,105.99,103497728
1785074756.536,952.156,61.14,92.97,103497728
1785074757.536,953.156,62.07,92.98,103497728
1785074758.537,954.157,63.02,94.96,103530496
1785074759.537,955.157,63.97,94.98,103415808
1785074760.537,956.157,65.01,104.0,103383040
1785074761.545,957.165,66.09,107.17,102055936
1785074762.545,958.165,67.06,97.0,102072320
1785074763.545,959.165,68.0,93.95,102088704
1785074764.545,960.166,68.98,97.98,102154240
