ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785019505.401,0.0,13.85,,50331648
1785019506.401,1.0,15.2,134.99,50429952
1785019507.401,2.0,16.56,135.98,45776896
1785019508.401,3.0,17.91,134.99,45793280
1785019509.401,4.001,19.26,134.93,45793280
1785019510.402,5.001,20.62,135.97,45809664
1785019511.403,6.002,21.97,134.88,45809664
1785019512.403,7.002,23.33,135.98,45809664
1785019513.403,8.002,24.74,140.98,45809664
1785019514.408,9.007,26.13,138.29,45187072
1785019515.408,10.007,27.44,130.98,45498368
1785019516.409,11.008,28.76,131.9,45531136
1785019517.409,12.008,30.13,136.98,44040192
1785019518.409,13.009,31.48,134.98,44171264
1785019519.41,14.009,32.85,136.94,44269568
1785019520.413,15.012,34.22,136.57,44400640
1785019521.413,16.012,35.6,138.0,44761088
1785019522.418,17.017,37.05,144.26,45154304
1785019523.419,18.018,38.41,135.9,45154304
1785019524.419,19.019,39.74,132.9,45170688
1785019525.419,20.019,41.04,130.0,45187072
1785019526.42,21.019,42.36,131.96,45219840
1785019527.42,22.019,43.71,134.97,45219840
1785019528.42,23.02,45.11,139.96,44564480
1785019529.42,24.02,46.45,133.98,44859392
1785019530.421,25.02,47.81,135.99,44875776
1785019531.421,26.021,49.19,137.91,44875776
1785019532.421,27.021,50.52,133.0,45056000
1785019533.421,28.021,51.83,131.0,45318144
1785019534.421,29.021,53.18,134.97,45547520
1785019535.422,30.022,54.49,130.91,45547520
1785019536.422,31.022,55.8,130.99,45547520
1785019537.422,32.022,57.1,129.99,45547520
1785019538.422,33.022,58.42,131.98,45547520
1785019539.422,34.022,59.74,131.99,45498368
1785019540.423,35.022,61.08,133.98,45498368
1785019541.423,36.023,62.45,136.94,45498368
1785019542.429,37.029,63.89,143.09,45498368
1785019543.429,38.029,65.28,139.0,45498368
1785019544.43,39.029,66.6,131.98,45498368
1785019545.432,40.031,67.89,128.75,45498368
1785019546.432,41.031,69.21,132.0,45498368
1785019547.432,42.032,70.56,134.89,46350336
1785019548.44,43.039,71.92,134.96,46366720
1785019549.44,44.04,73.3,137.99,46039040
1785019550.44,45.04,74.66,135.97,46039040
1785019551.441,46.04,76.06,139.97,46055424
1785019552.441,47.04,77.39,132.97,46678016
1785019553.441,48.04,78.69,130.0,46694400
1785019554.442,49.041,79.99,129.87,46694400
1785019555.442,50.042,81.32,132.93,46694400
1785019556.443,51.043,82.69,136.84,46694400
1785019557.449,52.048,84.08,138.22,46694400
1785019558.449,53.049,85.45,136.99,46694400
1785019559.457,54.056,86.74,128.01,50855936
1785019560.458,55.057,88.16,141.91,44744704
1785019561.458,56.057,89.44,128.0,44646400
1785019562.458,57.057,90.72,127.99,44761088
1785019563.458,58.057,92.03,130.99,44761088
1785019564.458,59.057,93.38,134.98,44761088
