ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785087183.52,0.0,5.82,,173735936
1785087184.52,1.0,6.78,95.99,173981696
1785087185.524,2.004,8.15,136.52,156712960
1785087186.524,3.004,8.65,49.98,156794880
1785087187.527,4.006,9.23,57.86,153567232
1785087188.53,5.01,9.86,62.8,153714688
1785087189.531,6.011,10.51,64.93,153452544
1785087190.532,7.012,10.96,44.94,140312576
1785087191.534,8.014,11.54,57.88,146505728
1785087192.539,9.019,11.88,33.85,146915328
1785087193.54,10.02,12.62,73.92,145489920
1785087194.545,11.024,13.15,52.75,167870464
1785087195.547,12.027,13.73,57.87,181665792
1785087196.547,13.027,14.33,60.0,162365440
1785087197.548,14.028,14.77,43.94,167084032
1785087198.55,15.029,15.31,53.93,193740800
1785087199.554,16.034,15.74,42.82,231538688
1785087200.559,17.039,16.07,32.82,217169920
1785087201.565,18.045,16.59,51.72,207388672
1785087202.566,19.046,17.48,88.91,199360512
1785087203.566,20.046,18.08,59.98,209715200
1785087204.568,21.048,18.68,59.87,200048640
1785087205.573,22.053,19.18,49.78,200163328
1785087206.58,23.06,19.89,70.5,204881920
1785087207.583,24.063,20.48,58.83,211369984
1785087208.586,25.065,20.99,50.85,216711168
1785087209.587,26.067,21.62,62.92,219250688
1785087210.588,27.068,22.91,128.86,215023616
1785087211.596,28.076,23.34,42.66,220856320
1785087212.597,29.076,23.85,50.96,234668032
1785087213.601,30.081,24.33,47.79,258850816
1785087214.603,31.083,25.06,72.84,261390336
1785087215.605,32.085,25.68,61.88,240615424
1785087216.607,33.087,26.12,43.91,227950592
1785087217.61,34.09,26.95,82.75,226787328
1785087218.613,35.092,27.53,57.88,253771776
1785087219.613,36.093,28.17,63.95,266125312
1785087220.617,37.097,28.9,72.73,288260096
1785087221.62,38.099,29.38,47.88,275759104
1785087222.629,39.108,30.01,62.44,296812544
1785087223.634,40.114,30.61,59.65,274890752
1785087224.635,41.115,30.93,31.98,233963520
1785087225.635,42.115,31.68,74.97,239796224
1785087226.642,43.122,32.29,60.6,266387456
1785087227.646,44.126,32.85,55.79,270548992
1785087228.646,45.126,33.6,75.0,297385984
1785087229.648,46.128,34.39,78.84,293371904
1785087230.65,47.13,34.97,57.88,307412992
1785087231.654,48.134,35.8,82.66,288129024
1785087232.658,49.138,36.16,35.86,188350464
1785087233.659,50.139,36.59,42.95,213483520
1785087234.661,51.14,37.31,71.91,254164992
1785087235.664,52.144,38.01,69.77,269123584
1785087236.67,53.15,38.76,74.56,284426240
1785087237.671,54.151,39.32,55.93,288407552
1785087238.675,55.155,40.3,97.6,299450368
1785087239.675,56.155,40.91,60.99,294223872
1785087240.678,57.158,41.5,58.85,266354688
1785087241.681,58.16,42.48,97.73,317833216
1785087242.682,59.162,42.78,29.97,150700032
1785087243.691,60.17,43.04,25.78,177438720
