ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785002239.386,0.0,11.0,,65421312
1785002240.387,1.0,13.18,217.92,58212352
1785002241.387,2.0,15.35,216.97,59064320
1785002242.387,3.0,17.57,221.99,59457536
1785002243.387,4.001,19.78,220.94,59572224
1785002244.388,5.001,21.94,215.93,60456960
1785002245.388,6.001,24.04,209.98,60669952
1785002246.389,7.003,26.25,220.61,60719104
1785002247.389,8.003,28.43,217.98,61112320
1785002248.39,9.003,30.64,220.99,61128704
1785002249.39,10.003,32.75,210.98,60997632
1785002250.393,11.007,35.01,225.13,60882944
1785002251.394,12.007,37.22,220.99,60735488
1785002252.397,13.011,39.39,216.21,62996480
1785002253.402,14.015,41.55,215.0,63012864
1785002254.406,15.019,43.71,215.11,63455232
1785002255.408,16.021,45.91,219.63,63668224
1785002256.409,17.023,48.09,217.71,63668224
1785002257.412,18.026,50.34,224.31,63651840
1785002258.412,19.026,52.43,208.94,63668224
1785002259.414,20.027,54.65,221.72,63520768
