ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785066686.036,0.0,15.2614,,53796864
1785066687.102,1.066,18.0591,262.56,53497856
1785066689.105,3.069,20.9159,142.59,54063104
1785066691.111,5.075,23.7545,141.51,52850688
1785066693.116,7.079,26.5474,139.33,52862976
1785066695.119,9.083,29.349,139.81,52609024
1785066697.125,11.089,32.1439,139.36,52547584
1785066699.129,13.093,34.9349,139.27,53092352
1785066701.135,15.098,37.7296,139.35,43188224
1785066703.141,17.105,40.577,141.92,43606016
1785066705.144,19.108,43.374,139.61,44429312
1785066707.149,21.113,46.1596,138.95,45518848
1785066709.153,23.117,48.9621,139.83,46342144
1785066711.158,25.122,51.7804,140.58,48504832
1785066713.163,27.127,54.6481,143.05,47591424
1785066715.168,29.132,57.4823,141.36,46923776
1785066717.172,31.135,60.3317,142.2,48369664
1785066719.176,33.14,63.1767,141.94,48467968
1785066721.18,35.144,66.0075,141.27,49455104
1785066723.185,37.149,68.8161,140.08,48795648
1785066725.189,39.153,71.6842,143.12,48832512
1785066727.197,41.161,74.41,135.75,48537600
1785066729.201,43.165,77.1602,137.24,47931392
1785066731.206,45.169,79.95,139.15,48955392
1785066733.212,47.175,82.7011,137.15,48640000
1785066735.215,49.179,85.5614,142.78,48807936
1785066737.224,51.188,88.3311,137.83,48914432
1785066739.228,53.192,91.0882,137.61,48521216
1785066741.233,55.197,93.839,137.21,48803840
1785066743.236,57.2,96.6026,137.93,48107520
1785066745.241,59.204,97.7346,56.48,46329856
