ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785016652.46,0.0,4.88,,56295424
1785016653.462,1.002,5.39,50.9,56147968
1785016654.463,2.003,5.94,54.94,55820288
1785016655.463,3.003,6.42,47.99,56328192
1785016656.463,4.004,6.88,45.98,56328192
1785016657.463,5.004,7.37,49.0,56557568
1785016658.464,6.004,7.93,55.99,56590336
1785016659.464,7.004,8.39,46.0,56590336
1785016660.464,8.004,8.89,49.99,53510144
1785016661.464,9.004,9.34,44.98,53526528
1785016662.464,10.005,9.86,51.99,53493760
1785016663.469,11.01,10.3,43.78,53493760
1785016664.47,12.011,10.85,54.94,53493760
1785016665.471,13.011,11.32,46.98,53510144
1785016666.472,14.012,11.82,49.96,53510144
1785016667.472,15.012,12.26,43.99,53510144
1785016668.473,16.013,12.74,47.96,53526528
1785016669.473,17.013,13.32,58.0,53526528
1785016670.476,18.016,13.78,45.87,53526528
1785016671.476,19.016,14.23,44.97,53526528
1785016672.477,20.017,14.7,46.97,53837824
1785016673.479,21.02,15.13,42.89,53870592
1785016674.48,22.02,15.59,45.99,53870592
1785016675.48,23.02,16.06,47.0,53870592
1785016676.48,24.02,16.54,48.0,53886976
1785016677.48,25.02,16.99,45.0,53936128
1785016678.48,26.02,17.44,44.99,53968896
1785016679.48,27.02,18.02,58.0,53968896
1785016680.48,28.021,18.63,60.98,53608448
1785016681.482,29.023,19.14,50.9,53608448
1785016682.484,30.024,19.62,47.95,53608448
1785016683.484,31.024,20.08,46.0,53608448
1785016684.484,32.025,20.51,42.97,53624832
1785016685.485,33.025,21.02,50.96,53657600
1785016686.485,34.025,21.49,46.99,53657600
1785016687.487,35.027,21.95,45.92,53657600
1785016688.488,36.028,22.41,45.97,53657600
1785016689.488,37.028,22.88,47.0,53657600
1785016690.49,38.03,23.35,46.91,53657600
1785016691.49,39.03,23.91,55.99,53641216
1785016692.49,40.031,24.38,46.97,53641216
1785016693.491,41.031,24.88,49.99,53641216
1785016694.495,42.036,25.33,44.78,53641216
1785016695.496,43.036,25.82,48.99,53641216
1785016696.497,44.037,26.27,44.95,53641216
1785016697.498,45.038,26.74,46.96,53641216
1785016698.498,46.038,27.18,43.99,53641216
1785016699.5,47.04,27.68,49.91,53641216
1785016700.5,48.04,28.14,45.98,53641216
1785016701.5,49.04,28.76,61.99,53542912
1785016702.501,50.041,29.21,44.98,53772288
1785016703.501,51.041,29.71,49.97,53805056
1785016704.504,52.045,30.14,42.87,53805056
1785016705.508,53.049,30.62,47.8,53805056
1785016706.509,54.049,31.07,44.98,53805056
1785016707.513,55.054,31.55,47.79,53821440
1785016708.514,56.055,31.99,43.96,53821440
1785016709.514,57.055,32.45,46.0,53821440
1785016710.515,58.055,32.9,44.99,53837824
1785016711.515,59.056,33.38,47.97,54165504
