ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785018485.461,0.0,3.73,,62504960
1785018486.464,1.003,4.04,30.91,62521344
1785018487.474,2.013,4.38,33.66,62521344
1785018488.484,3.023,4.78,39.6,62521344
1785018489.484,4.023,5.12,34.0,62521344
1785018490.493,5.032,5.48,35.67,59211776
1785018491.493,6.033,5.85,36.98,59211776
1785018492.494,7.033,6.27,41.97,59293696
1785018493.499,8.038,6.62,34.83,59293696
1785018494.499,9.039,7.02,39.99,59293696
1785018495.5,10.039,7.4,37.97,59949056
1785018496.51,11.05,7.79,38.61,60243968
1785018497.511,12.05,8.19,39.97,60243968
1785018498.513,13.052,8.61,41.92,60243968
1785018499.513,14.052,8.97,35.99,60243968
1785018500.515,15.054,9.38,40.92,60243968
1785018501.525,16.064,9.72,33.66,59408384
1785018502.527,17.066,10.09,36.94,59408384
1785018503.529,18.068,10.45,35.92,59441152
1785018504.531,19.071,10.87,41.9,60211200
1785018505.532,20.071,11.23,35.98,60211200
1785018506.532,21.071,11.65,42.0,60211200
1785018507.533,22.072,12.04,38.98,60211200
1785018508.535,23.075,12.43,38.9,60211200
1785018509.537,24.076,12.83,39.93,60211200
1785018510.539,25.078,13.25,41.92,60211200
1785018511.548,26.087,13.6,34.68,60211200
1785018512.552,27.091,13.98,37.85,60211200
1785018513.559,28.098,14.32,33.76,60211200
1785018514.559,29.099,14.73,41.0,60211200
1785018515.561,30.101,15.1,36.92,60211200
1785018516.571,31.111,15.52,41.58,60211200
1785018517.572,32.111,15.94,42.0,60211200
1785018518.572,33.111,16.34,39.99,60227584
1785018519.572,34.111,16.73,38.98,60227584
1785018520.574,35.113,17.15,41.95,60227584
1785018521.584,36.123,17.52,36.63,60227584
1785018522.584,37.123,17.92,39.98,60227584
1785018523.595,38.135,18.29,36.59,60243968
1785018524.595,39.135,18.69,40.0,60243968
1785018525.605,40.145,19.09,39.6,60276736
1785018526.606,41.146,19.51,41.96,60276736
1785018527.608,42.148,19.88,36.93,60276736
1785018528.609,43.148,20.24,35.98,60588032
1785018529.616,44.155,20.62,37.74,60604416
1785018530.617,45.156,21.01,38.97,60604416
1785018531.618,46.157,21.41,39.94,60604416
1785018532.619,47.159,21.74,32.96,60604416
1785018533.62,48.159,22.13,38.99,60604416
1785018534.626,49.166,22.52,38.73,60604416
1785018535.636,50.176,22.92,39.6,60604416
1785018536.637,51.176,23.37,45.0,60604416
1785018537.637,52.176,23.76,38.98,60604416
1785018538.646,53.185,24.14,37.68,60604416
1785018539.649,54.188,24.56,41.85,60604416
1785018540.65,55.189,24.94,37.97,60604416
1785018541.655,56.195,25.33,38.79,60604416
1785018542.665,57.204,25.73,39.61,60604416
1785018543.667,58.206,26.08,34.95,60604416
1785018544.677,59.217,26.46,37.6,60604416
