ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785019297.077,0.0,2.5269,,34672640
1785019298.13,1.053,2.9805,43.07,34877440
1785019300.132,3.056,3.428,22.35,35717120
1785019302.137,5.06,3.8521,21.16,35520512
1785019304.141,7.065,4.2819,21.44,35524608
1785019306.148,9.071,4.7053,21.11,35594240
1785019308.152,11.075,5.1193,20.66,35815424
1785019310.159,13.082,5.5384,20.89,35147776
1785019312.163,15.086,5.9522,20.64,35090432
1785019314.171,17.094,6.3615,20.39,35344384
1785019316.182,19.105,6.8171,22.66,35442688
1785019318.185,21.109,7.2393,21.07,35389440
1785019320.189,23.112,7.6626,21.13,35241984
1785019322.195,25.118,8.0826,20.93,35368960
1785019324.202,27.126,8.4819,19.89,35479552
1785019326.212,29.135,8.9083,21.22,35446784
1785019328.214,31.138,9.352,22.16,35377152
1785019330.219,33.142,9.7522,19.97,35282944
1785019332.225,35.149,10.1727,20.95,35270656
1785019334.229,37.152,10.5477,18.72,35164160
1785019336.234,39.157,10.9937,22.24,35696640
1785019338.238,41.161,11.4008,20.32,35729408
1785019340.248,43.171,11.8385,21.78,35930112
1785019342.247,45.171,12.2486,20.51,35315712
1785019344.255,47.179,12.6727,21.12,35348480
1785019346.258,49.181,13.1395,23.31,35532800
1785019348.269,51.192,13.5585,20.83,35557376
1785019350.274,53.197,13.9867,21.36,35274752
1785019352.282,55.206,14.4036,20.76,35688448
1785019354.284,57.207,14.8458,22.09,35659776
1785019356.29,59.213,15.0336,9.36,33849344
