ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785075224.461,0.0,10.26,,95961088
1785075225.463,1.001,11.3,103.85,94584832
1785075226.463,2.002,12.28,97.99,95223808
1785075227.463,3.002,13.19,90.99,95436800
1785075228.463,4.002,14.11,92.0,95453184
1785075229.463,5.002,15.02,91.0,95469568
1785075230.463,6.002,15.96,93.99,95469568
1785075231.463,7.002,16.92,95.99,95715328
1785075232.463,8.002,17.85,93.0,95731712
1785075233.463,9.002,18.78,93.0,95731712
1785075234.463,10.002,19.77,99.0,95780864
1785075235.463,11.002,20.7,93.0,95797248
1785075236.463,12.002,21.75,104.98,95436800
1785075237.463,13.002,22.69,94.0,95436800
1785075238.463,14.002,23.71,101.99,95436800
1785075239.464,15.002,24.72,100.99,95453184
1785075240.464,16.003,25.72,99.99,95453184
1785075241.464,17.003,26.72,100.0,95453184
1785075242.464,18.003,27.7,98.0,95469568
1785075243.464,19.003,28.7,99.99,95502336
1785075244.464,20.003,29.61,90.99,95502336
1785075245.464,21.003,30.56,94.98,95518720
1785075246.464,22.003,31.57,100.98,95518720
1785075247.464,23.003,32.58,100.99,92733440
1785075248.465,24.004,33.55,96.98,93061120
1785075249.465,25.004,34.47,91.97,93061120
1785075250.465,26.004,35.4,93.0,93061120
1785075251.465,27.004,36.38,98.0,93061120
1785075252.465,28.004,37.31,92.99,93061120
1785075253.465,29.004,38.27,95.99,93061120
1785075254.465,30.004,39.25,97.99,93061120
1785075255.466,31.005,40.29,103.96,93077504
1785075256.466,32.005,41.26,96.98,93077504
1785075257.467,33.005,42.32,105.94,91750400
1785075258.467,34.005,43.33,101.0,92225536
1785075259.467,35.006,44.27,93.99,92454912
1785075260.467,36.006,45.2,92.98,92487680
1785075261.467,37.006,46.16,95.96,92520448
1785075262.467,38.006,47.17,101.0,92553216
1785075263.477,39.016,48.16,98.02,92553216
1785075264.477,40.016,49.13,97.0,92553216
1785075265.477,41.016,50.03,90.0,92569600
1785075266.477,42.016,50.97,93.99,92618752
1785075267.477,43.016,51.9,92.99,92618752
1785075268.478,44.017,52.89,98.97,91799552
1785076185.52,961.059,53.13,0.03,91832320
1785076186.527,962.066,54.14,100.24,100368384
1785076187.528,963.067,55.26,111.98,99975168
1785076188.533,964.072,56.18,91.49,96747520
1785076189.533,965.072,57.17,98.99,96763904
1785076190.543,966.082,58.07,89.11,96354304
1785076191.543,967.082,59.01,93.99,96518144
1785076192.544,968.082,59.95,93.98,96518144
1785076193.544,969.083,60.99,103.98,96419840
1785076194.544,970.083,62.09,109.96,96174080
1785076195.544,971.083,63.07,97.99,94535680
1785076196.547,972.086,64.2,112.69,94044160
1785076197.547,973.086,65.14,93.99,94158848
1785076198.547,974.086,66.09,94.99,94240768
1785076199.547,975.086,67.17,107.99,82526208
1785076200.551,976.09,68.11,93.63,82477056
