ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785016481.053,0.0,4.7,,56393728
1785016482.053,1.0,5.23,52.99,56475648
1785016483.053,2.0,5.69,46.0,56475648
1785016484.056,3.003,6.21,51.85,56573952
1785016485.063,4.01,6.65,43.69,56573952
1785016486.063,5.011,7.22,56.96,56033280
1785016487.064,6.011,7.67,44.99,56033280
1785016488.064,7.011,8.15,47.99,56033280
1785016489.064,8.011,8.6,45.0,56033280
1785016490.064,9.011,9.07,46.99,56049664
1785016491.064,10.011,9.52,45.0,56049664
1785016492.064,11.011,10.04,52.0,56016896
1785016493.065,12.012,10.55,50.98,56098816
1785016494.066,13.013,11.19,63.92,56082432
1785016495.066,14.013,11.59,40.0,56147968
1785016496.067,15.014,12.11,51.96,56147968
1785016497.067,16.015,12.63,51.97,56033280
1785016498.067,17.015,13.15,51.99,56066048
1785016499.068,18.015,13.58,42.98,56066048
1785016500.068,19.015,14.12,53.99,56066048
1785016501.068,20.016,14.58,45.99,56066048
1785016502.068,21.016,15.06,48.0,56098816
1785016503.068,22.016,15.54,47.99,56508416
1785016504.069,23.016,16.08,53.99,56508416
1785016505.069,24.016,16.61,52.99,56508416
1785016506.069,25.016,17.08,47.0,56508416
1785016507.069,26.016,17.63,55.0,56508416
1785016508.069,27.017,18.18,54.98,52789248
1785016509.07,28.017,18.72,53.97,53182464
1785016510.07,29.017,19.17,45.0,53362688
1785016511.07,30.017,19.8,62.99,53362688
1785016512.07,31.017,20.25,45.0,53362688
1785016513.07,32.018,20.83,57.99,53362688
1785016514.076,33.024,21.35,51.69,53395456
1785016515.076,34.024,21.96,60.99,53428224
1785016516.077,35.024,22.4,43.99,53428224
1785016517.078,36.025,23.18,77.92,53444608
1785016518.078,37.025,23.65,46.98,53444608
1785016519.079,38.027,24.26,60.93,53297152
1785016520.079,39.027,24.66,40.0,53313536
1785016521.083,40.03,25.26,59.8,53690368
1785016522.083,41.03,25.68,41.99,53755904
1785016523.083,42.031,26.25,56.97,53755904
1785016524.085,43.032,26.7,44.94,53772288
1785016525.085,44.032,27.32,61.99,53248000
1785016526.085,45.033,27.73,40.97,53280768
1785016527.086,46.033,28.32,58.98,53280768
1785016528.086,47.033,28.76,43.99,53264384
1785016529.086,48.034,29.5,73.97,53215232
1785016530.087,49.034,30.09,58.98,52805632
1785016531.087,50.034,30.64,54.99,52854784
1785016532.087,51.034,31.23,58.99,53035008
1785016533.087,52.034,31.74,51.0,53035008
1785016534.087,53.034,32.39,65.0,53018624
1785016535.087,54.035,32.89,49.99,53051392
1785016536.088,55.035,33.43,53.98,53149696
1785016537.088,56.035,33.91,47.98,53149696
1785016538.088,57.036,34.5,58.98,53166080
1785016539.089,58.036,35.12,61.97,52805632
1785016540.089,59.037,35.74,61.97,52805632
