ts_unix,elapsed_s,cpu_seconds_total,cpu_pct,rss_bytes
1785015432.414,0.0,28.09,,68255744
1785015433.414,1.0,30.86,276.96,68730880
1785015434.416,2.002,33.64,277.52,69550080
1785015435.416,3.002,36.45,280.88,70320128
1785015436.417,4.003,39.24,278.76,70352896
1785015437.417,5.003,42.07,282.99,70647808
1785015438.417,6.003,44.85,277.98,70664192
1785015439.417,7.003,47.62,276.99,70680576
1785015440.417,8.003,50.41,278.99,70680576
1785015441.417,9.003,53.42,300.96,69435392
1785015442.417,10.004,56.22,279.95,69451776
1785015443.417,11.004,59.04,281.99,69664768
1785015444.418,12.004,61.84,279.94,71155712
1785015445.418,13.004,64.65,280.93,71237632
1785015446.418,14.004,67.45,279.99,71237632
1785015447.418,15.004,70.27,281.92,71925760
1785015448.422,16.008,73.08,280.0,71942144
1785015449.422,17.008,75.89,280.99,71958528
1785015450.423,18.009,78.7,280.74,72318976
1785015451.423,19.009,81.5,279.98,72351744
1785015452.424,20.01,84.48,297.62,68141056
1785015453.424,21.01,87.28,279.99,69959680
1785015454.424,22.01,90.03,274.98,71254016
1785015455.424,23.011,92.84,280.93,71254016
1785015456.425,24.011,95.63,278.96,71335936
1785015457.426,25.012,98.44,280.65,72564736
1785015458.426,26.012,101.26,281.99,72581120
1785015459.426,27.012,104.08,281.98,72597504
1785015460.426,28.012,106.89,280.95,72613888
1785015461.426,29.013,109.69,279.96,72630272
1785015462.426,30.013,112.48,278.99,72646656
1785015463.427,31.013,115.35,286.73,66994176
1785015464.428,32.014,118.14,278.81,66994176
1785015465.428,33.014,120.95,280.99,67649536
1785015466.428,34.014,123.75,279.97,67649536
1785015467.428,35.015,126.57,281.87,67649536
1785015468.429,36.015,129.38,280.97,67649536
1785015469.433,37.019,132.22,282.83,67846144
1785015470.434,38.02,135.02,279.64,67846144
1785015471.434,39.02,137.83,280.98,69156864
1785015472.434,40.021,140.61,277.95,69156864
1785015473.434,41.021,143.41,279.96,69156864
1785015474.439,42.026,146.31,288.61,66273280
1785015475.439,43.026,149.13,281.99,66486272
1785015476.441,44.027,151.96,282.58,66502656
1785015477.445,45.032,154.8,282.67,67321856
1785015478.445,46.032,157.59,278.98,68403200
1785015479.448,47.035,160.43,283.21,68419584
1785015480.448,48.035,163.24,280.96,68419584
1785015481.448,49.035,166.03,278.99,68419584
1785015482.45,50.037,168.88,284.47,68419584
1785015483.45,51.037,171.7,281.97,68419584
1785015484.45,52.037,174.62,291.97,67207168
1785015485.458,53.044,177.6,295.92,67141632
1785015486.458,54.044,180.46,285.98,67207168
1785015487.458,55.044,183.3,283.87,68370432
1785015488.458,56.045,186.15,284.96,68370432
1785015489.458,57.045,188.96,280.96,68370432
1785015490.459,58.045,191.81,284.9,68435968
1785015491.459,59.045,194.66,284.9,68435968
1785015492.469,60.055,197.41,272.27,68452352
